time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0.408876,1.78443,9.09835,4.31463,2.12693,0.333242,1.44602,0.547786,1.4845,0.344497,0.558152,10.0323,9.69404,1.31709,0.547786,0.906924,0.241013,0.911685,9.02714,2.93,9.93795,1.35394,0.356273,0.552373,1.17525,5.8636,3.15228,1.05677,1.04372,10.0148,0.232089,1.3053,1.72933,0.5427,9.89495,0.293545,3.21055,1.19557,0.290748,0.293373,0.801748,0.321356,3.33261,1.32808,2.43529,5.19188,1.2536,1.78982,0.364719,5.80686
1.002,0.394014,1.75526,9.10194,4.26839,2.11986,0.333523,1.44235,0.553696,1.49447,0.348523,0.557787,10.0077,9.68958,1.30773,0.545604,0.893151,0.270479,0.92543,9.07462,2.93822,9.93206,1.3845,0.3651,0.55582,1.14973,5.88949,3.17223,1.06593,1.02349,10.0159,0.20175,1.3036,1.75071,0.548159,9.89615,0.26635,3.22505,1.16459,0.306913,0.290805,0.801625,0.33,3.37406,1.3084,2.43215,5.19102,1.27254,1.78405,0.371424,5.80098
1.004,0.377114,1.72933,9.11187,4.22142,2.09971,0.332452,1.44939,0.556967,1.4764,0.351664,0.555044,10.0035,9.6872,1.30393,0.552541,0.881711,0.278471,0.957939,9.11771,2.95143,9.92414,1.3975,0.362308,0.561413,1.11051,5.88158,3.17135,1.08746,0.998624,10.0355,0.175312,1.30773,1.78968,0.531464,9.90323,0.288242,3.20461,1.1824,0.317554,0.284189,0.787459,0.3352,3.3761,1.3053,2.43298,5.18653,1.21375,1.77545,0.376015,5.79786
1.006,0.379231,1.7076,9.11771,4.14769,2.09553,0.326083,1.40598,0.558152,1.48722,0.341812,0.552541,9.99525,9.68326,1.30562,0.53581,0.87541,0.301544,0.988,9.28346,3.02718,9.91268,1.43848,0.362703,0.555714,1.09393,5.885,3.14505,1.09729,1.02119,10.0431,0.194923,1.3325,1.79204,0.55418,9.89756,0.30424,3.17429,1.1907,0.323079,0.281021,0.781488,0.341353,3.34745,1.31046,2.43347,5.16758,1.17302,1.75905,0.405806,5.78152
1.008,0.412562,1.64673,9.12209,3.96936,2.0506,0.318571,1.31695,0.556311,1.50897,0.326083,0.558804,9.97935,9.67719,1.30326,0.524359,0.870674,0.306102,0.996061,9.49703,3.09453,9.91016,1.50937,0.351435,0.547179,1.07004,5.90302,3.13809,1.1045,0.997093,10.0613,0.201494,1.33715,1.94925,0.554672,9.89819,0.309981,3.12026,1.21601,0.327047,0.290275,0.757951,0.348901,3.31911,1.32124,2.43057,5.147,1.14973,1.71633,0.451356,5.76622
1.01,0.42033,1.59737,9.13989,3.83344,2.05302,0.31515,1.27641,0.562065,1.56253,0.309378,0.569438,9.95744,9.6622,1.30494,0.492135,0.875393,0.309597,1.07004,9.65135,3.13809,9.90512,1.58136,0.349417,0.501395,1.053,5.93976,3.13893,1.11481,0.984071,10.0887,0.214514,1.35815,1.99375,0.552826,9.90386,0.326441,3.07016,1.25773,0.334158,0.301922,0.747815,0.343154,3.30297,1.39861,2.41429,5.16161,1.13656,1.68169,0.454884,5.75727
1.012,0.468305,1.55547,9.14832,3.61019,2.01322,0.31787,1.20403,0.562717,1.58468,0.285872,0.571848,9.95966,9.65487,1.30857,0.480825,0.876966,0.311904,1.10154,9.69404,3.18879,9.92087,1.65584,0.348523,0.48809,0.998624,5.96252,3.13821,1.1195,0.959415,10.0937,0.241013,1.35194,2.0595,0.549049,9.91457,0.334158,2.9915,1.2588,0.353004,0.309378,0.745656,0.34047,3.27112,1.50051,2.42375,5.11391,1.07366,1.63055,0.480941,5.75401
1.014,0.490787,1.49695,9.14582,3.47782,1.99625,0.323079,1.10154,0.555328,1.64111,0.273596,0.565283,10.0095,9.65135,1.29652,0.463756,0.881685,0.29349,1.11947,9.74124,3.2178,9.91772,1.75721,0.405385,0.47027,0.984071,5.96411,3.17429,1.1329,0.942951,10.1052,0.22678,1.34747,2.10071,0.545604,9.91205,0.344497,2.90857,1.26731,0.366319,0.296174,0.724491,0.340728,3.2165,1.54289,2.38835,5.10214,1.01256,1.59893,0.483802,5.72713
1.016,0.495331,1.46063,9.20712,3.38549,1.96917,0.329732,0.992529,0.556449,1.72351,0.263322,0.557131,10.0006,9.6566,1.28775,0.439947,0.885382,0.298859,1.1045,9.6873,3.23083,9.91646,1.78751,0.426689,0.47044,0.947515,5.98454,3.17192,1.13459,0.927213,10.1182,0.22877,1.38626,2.08946,0.533261,9.90575,0.356273,2.83876,1.28573,0.398137,0.306913,0.666675,0.340936,3.18783,1.59205,2.35714,5.09954,0.954222,1.58192,0.486729,5.68224
1.018,0.495357,1.38975,9.26835,3.33261,1.9438,0.3352,0.92295,0.558919,1.75905,0.26635,0.556785,10.0225,9.6662,1.2534,0.409194,0.89189,0.31037,1.08231,9.63687,3.17223,9.9089,1.83878,0.47027,0.484993,0.903679,5.98869,3.18879,1.11934,0.911685,10.1191,0.233158,1.45449,2.10158,0.552373,9.83775,0.360727,2.78051,1.29247,0.443415,0.313904,0.588287,0.327388,3.16703,1.65993,2.33576,5.08624,0.878539,1.54865,0.499548,5.62577
