time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0.762885,6.715,2.55381,0.195,0.177303,0.115289,3.99967,4.53407,0.52899,0.238471,1.335,0.285833,1.49455,0.599701,0.23595,6.00136,8.34402,0.931529,4.04082,1.30045,1.69833,3.35366,0.776674,0.1692,0.720548,0.115769,0.882917,5.72627,0.0812638,2.49411,0.357549,8.64361,0.0515517,0.0376454,1.36156,1.20249,0.383295,1.95873,0.253689,1.3966,0.15533,0.827312,2.15528,3.56311,2.72274,0.392583,1.76841,1.61172,1.81232,0.674564
1.002,0.77616,6.67751,2.57942,0.1925,0.171216,0.0960694,3.98633,4.4041,0.527931,0.247066,1.32078,0.290928,1.52489,0.566834,0.229215,5.98845,8.32533,0.935226,4.07502,1.30039,1.6518,3.33667,0.839199,0.183056,0.745754,0.129443,0.913922,5.68108,0.0849709,2.43857,0.366002,8.58711,0.0513218,0.0308698,1.39322,1.17637,0.392906,2.02137,0.249259,1.40421,0.154423,0.823043,2.22467,3.53953,2.70261,0.38298,1.796,1.62492,1.805,0.683214
1.004,0.781022,6.62917,2.60359,0.183056,0.177675,0.0900324,3.96434,4.28134,0.529068,0.250001,1.31521,0.276616,1.53344,0.552076,0.222827,5.9688,8.26925,0.928337,4.10189,1.28826,1.60574,3.32442,0.88913,0.175756,0.777032,0.141957,0.934925,5.63326,0.0882787,2.36379,0.343963,8.54979,0.0484483,0.0177212,1.42952,1.16287,0.39575,2.06651,0.253925,1.42781,0.158721,0.814783,2.38694,3.46521,2.67372,0.357039,1.82333,1.60771,1.78832,0.682252
1.006,0.78139,6.56127,2.67372,0.1725,0.1825,0.0859208,3.94011,4.19411,0.52734,0.239556,1.31722,0.265427,1.57311,0.540517,0.228513,5.98371,8.25054,0.896444,4.09819,1.27871,1.56428,3.33778,0.957842,0.187646,0.805331,0.153814,0.945684,5.56442,0.106087,2.35089,0.352,8.51242,0.0543548,0.0168891,1.45227,1.1446,0.407814,2.1168,0.24376,1.43062,0.1605,0.817486,2.53659,3.4041,2.6516,0.345812,1.8306,1.5902,1.77684,0.703332
1.008,0.750396,6.51155,2.73427,0.164153,0.194984,0.0850424,3.917,4.09585,0.528044,0.241111,1.31302,0.255265,1.58127,0.537947,0.227231,5.95367,8.21303,0.910132,4.11913,1.23316,1.519,3.31866,0.983013,0.201389,0.834503,0.161368,0.946922,5.46789,0.113261,2.32261,0.344902,8.475,0.0566593,0.0176465,1.47028,1.15736,0.39665,2.14278,0.274672,1.44987,0.155682,0.843047,2.68319,3.31067,2.64483,0.334449,1.89372,1.56428,1.76506,0.721745
1.01,0.734834,6.45889,2.7876,0.1575,0.195,0.0860524,3.90698,4.00944,0.512797,0.232897,1.319,0.256854,1.6091,0.538448,0.235165,5.95092,8.17539,0.933621,4.11731,1.16018,1.44516,3.31002,1.01305,0.221444,0.836934,0.17226,0.928337,5.34687,0.133859,2.33915,0.334449,8.41887,0.0853898,0.0193498,1.48074,1.16322,0.389417,2.14589,0.290733,1.46126,0.172528,0.861954,2.76223,3.20756,2.64646,0.308828,1.94517,1.53833,1.75331,0.731454
1.012,0.709,6.4263,2.81137,0.157341,0.183056,0.0902459,3.86313,3.9261,0.518077,0.224029,1.348,0.253827,1.60648,0.537414,0.230972,5.94153,8.17381,0.95897,4.1357,1.11033,1.39016,3.29995,1.04422,0.231955,0.839365,0.173616,0.912,5.22591,0.14913,2.33833,0.343776,8.36272,0.0931967,0.0185107,1.48242,1.14621,0.365837,2.13675,0.314833,1.44992,0.205767,0.889088,2.82555,3.13785,2.66828,0.290223,1.97027,1.50772,1.74122,0.73702
1.014,0.682252,6.36543,2.87342,0.13,0.181591,0.0900375,3.84607,3.86703,0.514,0.213611,1.36156,0.250025,1.59574,0.52899,0.229699,5.92033,8.13761,0.984231,4.14429,1.01972,1.3368,3.25022,1.09956,0.222421,0.817243,0.18155,0.907311,5.09294,0.17057,2.38694,0.35186,8.26925,0.113795,0.0204837,1.48628,1.12003,0.333945,2.10247,0.334167,1.4595,0.241777,0.933621,2.83461,3.02024,2.6545,0.271431,2.03183,1.47008,1.7336,0.736122
1.016,0.65346,6.31676,2.98447,0.107022,0.183195,0.0904406,3.83049,3.7778,0.493778,0.222289,1.38833,0.243099,1.58526,0.530409,0.231617,5.86815,8.11867,0.99513,4.14294,0.932922,1.31521,3.22485,1.1179,0.233969,0.78366,0.178436,0.876462,4.90199,0.186944,2.38952,0.36113,8.21303,0.134783,0.0237373,1.50062,1.11505,0.318166,2.07633,0.345833,1.4352,0.274672,0.979995,2.8256,2.94956,2.71262,0.261899,2.07021,1.43167,1.72711,0.730597
1.018,0.651789,6.30584,3.13934,0.101461,0.181222,0.0952549,3.829,3.74258,0.493025,0.214167,1.39716,0.242363,1.587,0.541271,0.23451,5.86625,8.09971,1.01375,4.10207,0.876462,1.31368,3.21702,1.15489,0.220257,0.771244,0.164482,0.841796,4.72997,0.206659,2.38305,0.365837,8.15652,0.169133,0.0243255,1.49615,1.08696,0.281921,2.03707,0.35186,1.428,0.2955,1.031,2.77817,2.88729,2.76223,0.252364,2.08625,1.40335,1.71859,0.682592
1.02,0.642845,6.32564,3.25515,0.0887928,0.175566,0.108495,3.86985,3.70953,0.502069,0.221444,1.40119,0.236056,1.58046,0.545476,0.23745,5.86134,8.08074,1.00577,4.06051,0.806222,1.29433,3.16841,1.16461,0.231617,0.745709,0.166186,0.796454,4.66046,0.236898,2.35967,0.3785,8.09544,0.191944,0.0311955,1.53096,1.04744,0.261112,1.98652,0.357039,1.42718,0.299616,1.10548,2.73427,2.84823,2.78443,0.253629,2.08915,1.38369,1.72451,0.636967
1.022,0.67439,6.3832,3.37982,0.0914926,0.175854,0.116156,3.8802,3.65865,0.517303,0.2248,1.38477,0.238,1.58633,0.571924,0.238905,5.83948,8.09544,0.993056,3.98782,0.751756,1.30964,3.13785,1.17112,0.239132,0.741718,0.155899,0.740248,4.61462,0.247527,2.35807,0.388873,7.98585,0.194167,0.0326468,1.55775,1.01972,0.252668,1.91805,0.339186,1.39747,0.30322,1.17298,2.66708,2.83284,2.8256,0.237346,2.10247,1.37268,1.73305,0.607318
1.024,0.704873,6.44687,3.47397,0.0971674,0.179489,0.123844,3.88786,3.65833,0.526133,0.230661,1.3701,0.235045,1.5928,0.600502,0.235732,5.81456,8.04276,0.969629,3.9128,0.723967,1.31724,3.08536,1.16993,0.235612,0.721201,0.151522,0.712903,4.51228,0.252364,2.35153,0.427719,7.74133,0.201112,0.0368679,1.56293,0.999615,0.251977,1.83345,0.324358,1.35278,0.281075,1.27006,2.59979,2.85037,2.8606,0.235536,2.06528,1.36,1.75167,0.549421
1.026,0.732768,6.49083,3.6892,0.108478,0.184944,0.134783,3.86874,3.72726,0.529057,0.240455,1.33891,0.234333,1.59711,0.646742,0.226958,5.80389,8.02378,0.955217,3.829,0.658558,1.3344,3.01,1.15812,0.237346,0.702348,0.159767,0.658558,4.51121,0.251923,2.30117,0.464751,7.66191,0.200798,0.0404512,1.587,0.987308,0.263419,1.80089,0.290809,1.2958,0.251234,1.32098,2.57058,2.91897,2.89465,0.230753,2.04107,1.36753,1.76841,0.48879
1.028,0.778029,6.59804,3.81137,0.121564,0.179236,0.129828,3.87044,3.75401,0.534492,0.259242,1.31253,0.237127,1.60095,0.723993,0.222421,5.82505,7.96689,0.933499,3.75568,0.627344,1.35617,2.97851,1.15378,0.236488,0.659728,0.15774,0.607318,4.49155,0.238222,2.27972,0.50975,7.4667,0.221444,0.0393807,1.59605,0.958983,0.278607,1.75626,0.273959,1.23316,0.243413,1.33856,2.55169,2.99595,2.95363,0.234863,1.97229,1.38731,1.80711,0.440216
1.03,0.82132,6.64669,3.98346,0.113261,0.178377,0.133859,3.80077,3.80908,0.547822,0.276459,1.24256,0.236182,1.61916,0.764006,0.220149,5.835,7.91,0.880756,3.65865,0.571272,1.3794,2.93678,1.14797,0.233182,0.633361,0.167507,0.574785,4.4946,0.235721,2.25393,0.548895,7.27488,0.235101,0.0395982,1.61384,0.945684,0.312095,1.71904,0.2728,1.16322,0.230537,1.3517,2.58946,3.11196,2.99691,0.212683,1.907,1.40524,1.8414,0.394937
1.032,0.861243,6.72965,4.17122,0.105416,0.17519,0.146739,3.76073,3.87044,0.554932,0.258187,1.18606,0.246557,1.62524,0.804473,0.215022,5.81086,7.8335,0.840124,3.53733,0.571924,1.39678,2.92493,1.15736,0.219933,0.604786,0.172298,0.549421,4.50795,0.234141,2.24495,0.605769,6.75702,0.232672,0.0461275,1.60574,0.952514,0.331254,1.66187,0.262597,1.07067,0.218056,1.34211,2.59713,3.23627,3.01973,0.210714,1.83423,1.42066,1.88542,0.363344
