time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,7.02427e-05,0,0,0.01,0,0.01,0,0,0,0.01,0.00613067,0,0.00288889,0,0,0.01,0,0,0,0.01,0.00326389,0,0,0,0,0.00318499,0.00999606,0.01,0.0093375,0,0,0,0,0,0,0
1.002,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,2.98541e-05,0,0,0.01,0,0.01,0,0,0,0.01,0.00822222,0,0.00324022,0,0,0.01,0,0,0,0.01,0.00318108,0,0,0,0,0.00322222,0.01,0.01,0.00922625,0,0,0,0,0,0,0
1.004,0.01,0.01,0,0,0,0,0.01,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0.00994659,0,0.00346667,0,0,0.01,0,0,0,0.01,0.00384615,0,0,0,0,0.00307452,0.01,0.01,0.00925929,0,0,0,0,0,0,0
1.006,0.01,0.01,0,0,0,0,0.00997564,0,0.01,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0.00998507,0,0.00406897,0,0,0.01,0,0,0,0.01,0.00386555,0,0,0,0,0.00428571,0.01,0.01,0.00909603,0,0,0,0,0,0,0
1.008,0.01,0.01,0,0,0,0,0.00983142,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00869935,0,0.01,0,0,0,0.01,0.01,0,0.00440678,0,0,0.01,0,0,0,0.01,0.00336565,0,0,0,0,0.00449438,0.01,0.01,0.00922091,0,0,0,0,0,0,0
1.01,0.01,0.01,0,0,0,0,0.00922786,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00748771,0,0.01,0,0,0,0.01,0.01,0,0.00458101,0,0,0.01,0,0,0,0.01,0.00345733,0,0,0,0,0.00403361,0.01,0.01,0.00915386,0,0,0,0,0,0,0
1.012,0.01,0.01,0,0,0,0,0.00855556,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00644444,0,0.01,0,0,0,0.01,0.01,0,0.004,0,0,0.01,0,0,0,0.01,0.00359246,0,0,0,0,0.00426667,0.01,0.01,0.00910916,0,0,0,0,-1.37431e-05,0,0
1.014,0.01,0.01,0,0,0,0,0.00755556,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00516129,0,0.01,0,0,0,0.01,0.01,0,0.00395332,0,0,0.01,0,0,0,0.01,0.00446263,0,0,0,0,0.00440678,0.01,0.01,0.00907015,0,0,0,0,-2.50463e-05,0,0
1.016,0.01,0.01,0,0,0,0,0.00731092,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00444444,0,0.01,0,0,0,0.01,0.01,0,0.004,0,0,0.01,0,0,0,0.01,0.00384181,0,0,0,0,0.00454545,0.01,0.01,0.00860335,0,0,0,0,-2.52586e-05,0,0
1.018,0.01,0.01,0,0,0,0,0.00715278,0,0.01,0,0.01,0.01,0,0,0,0,0,0.00333333,0,0.01,0,0,0,0.01,0.0099844,0,0.00337079,0,0,0.01,0,0,0,0.01,0.00419355,0,0,0,0,0.00508475,0.01,0.01,0.00843947,0,0,0,0,-3.34889e-05,0,0
