time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,1.89697,1.66022,7.96202,1.07534,0.958916,1.52653,4.44454,2.4898,8.99092,1.57897,1.61,0.239174,3.54217,0.673846,3.81339,0.295081,0.279775,0.158575,1.30846,0.611256,3.39085,0.253529,1.65044,1.7317,9.00824,5.0531,0.95032,1.638,10.556,10.8532,2.174,1.02987,11.6627,0.224571,7.33867,0.0691313,0.0817776,2.70379,0.263602,0.479011,0.197307,0.34302,1.522,0.71694,0.439213,1.09826,11.654,10.8413,2.25736,9.10267
1.002,1.75821,1.63,7.85191,1.07617,1.00715,1.46658,4.44471,2.5725,9.31268,1.534,1.61456,0.251744,3.46489,0.73978,3.56262,0.29413,0.336807,0.188165,1.342,0.609331,3.504,0.236292,1.622,1.73032,9.21067,5.23208,0.959908,1.66933,10.5504,10.8927,2.1458,1.07466,11.651,0.241514,7.27812,0.0664832,0.0861404,2.52561,0.271685,0.371922,0.192843,0.332418,1.65,0.752997,0.465662,1.17185,11.6572,10.7545,2.32313,9.16022
1.004,1.63614,1.59977,7.71978,1.07269,1.04062,1.42156,4.45619,2.65638,9.61717,1.49008,1.62546,0.268831,3.42,0.842295,3.29525,0.285435,0.42337,0.21949,1.398,0.600606,3.58675,0.23076,1.59722,1.7294,9.37806,5.38891,0.976746,1.69441,10.5485,10.9335,2.11464,1.07596,11.6314,0.253529,7.25443,0.0702578,0.100771,2.32919,0.275281,0.274837,0.200367,0.318163,1.75588,0.775396,0.498002,1.23624,11.6506,10.6844,2.3847,9.22936
1.006,1.538,1.56147,7.60966,1.05578,1.06252,1.41848,4.5067,2.76818,9.84412,1.45475,1.64126,0.272689,3.42284,0.978889,3.07006,0.276566,0.522912,0.243538,1.46887,0.603164,3.6525,0.22879,1.59,1.72226,9.51477,5.55903,1.01568,1.709,10.5329,10.9735,2.08651,1.0549,11.6084,0.265251,7.26623,0.0771074,0.122727,2.13022,0.281343,0.189664,0.232927,0.301424,1.857,0.786667,0.535441,1.29159,11.6275,10.6365,2.43842,9.28339
1.008,1.446,1.5244,7.50806,1.03733,1.07209,1.44098,4.60269,2.91331,10.02,1.43567,1.65839,0.275783,3.46538,1.13339,2.85004,0.269762,0.634298,0.265876,1.56877,0.618368,3.7245,0.23555,1.59108,1.70522,9.65358,5.70611,1.06659,1.72647,10.4778,10.9911,2.07573,1.0127,11.5702,0.274832,7.31312,0.0799149,0.154615,1.93128,0.28587,0.132704,0.272584,0.288478,1.96075,0.778997,0.56812,1.31616,11.6084,10.5688,2.48495,9.36096
1.01,1.378,1.49,7.45734,1.01896,1.07617,1.48937,4.719,3.01315,10.1399,1.43,1.67379,0.27618,3.54898,1.33262,2.65638,0.257685,0.754237,0.279944,1.66612,0.64278,3.78331,0.264356,1.59614,1.69648,9.71998,5.81178,1.12117,1.73678,10.411,11.0175,2.0871,0.96075,11.5147,0.279944,7.36545,0.0813084,0.174932,1.75289,0.289542,0.0896839,0.317395,0.275281,2.05545,0.766762,0.591959,1.31647,11.574,10.5618,2.53035,9.46592
1.012,1.35074,1.46541,7.47419,1.00177,1.07804,1.554,4.79485,3.11876,10.227,1.438,1.68028,0.279007,3.6379,1.49738,2.50591,0.239623,0.876389,0.285608,1.76953,0.709694,3.81339,0.30918,1.6096,1.68633,9.75852,5.90907,1.205,1.73641,10.3418,11.0487,2.11263,0.897671,11.4813,0.278876,7.42361,0.0934819,0.193175,1.62393,0.288481,0.0792549,0.363175,0.274832,2.1522,0.73978,0.597283,1.28483,11.5549,10.5545,2.55972,9.5366
1.014,1.37,1.43924,7.58764,1.00715,1.07692,1.64126,4.95538,3.18677,10.2745,1.46658,1.66767,0.279775,3.75766,1.66022,2.3795,0.233824,0.992935,0.28345,1.86389,0.780219,3.83971,0.39296,1.60858,1.66933,9.77877,5.95659,1.29096,1.72978,10.2485,11.0758,2.15326,0.832169,11.3959,0.277594,7.49872,0.113025,0.205793,1.51081,0.291087,0.0707807,0.417302,0.28345,2.25191,0.71294,0.603164,1.22353,11.5358,10.5504,2.57569,9.62894
1.016,1.438,1.41294,7.75281,1.03135,1.07552,1.74661,5.0531,3.25938,10.2893,1.51,1.64621,0.290217,3.9201,1.79761,2.27318,0.232271,1.08566,0.269751,1.94842,0.873543,3.8275,0.494434,1.60152,1.65611,9.77695,5.97964,1.37,1.72098,10.1399,11.119,2.20033,0.773018,11.3288,0.275281,7.55486,0.143688,0.209483,1.446,0.29212,0.0702578,0.458721,0.314434,2.33189,0.657869,0.603475,1.1388,11.5273,10.5458,2.58454,9.68785
1.018,1.53905,1.39191,7.98404,1.052,1.06801,1.87652,5.16383,3.27746,10.2692,1.54213,1.60973,0.320656,4.04476,1.92578,2.19254,0.229018,1.18098,0.248601,2.00377,0.988206,3.79957,0.606932,1.5869,1.64774,9.75349,5.97419,1.43924,1.70943,10.04,11.1615,2.2403,0.712951,11.2977,0.269762,7.60966,0.172297,0.197307,1.40763,0.286966,0.0776884,0.482152,0.363175,2.42098,0.631774,0.596848,1.05277,11.5175,10.5528,2.58608,9.72534
