time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,6.08022,4.272,3.95915,5.93918,4.23843,1.97817,8.37822,2.23605,1.98171,5.36368,2.48406,1.78416,1.52022,1.0245,2.58435,0.369467,2.59359,8.16824,2.61127,4.75138,2.68351,2.15636,1.4778,3.13333,5.79795,2.64928,0.620304,0.84856,6.7388,0.986432,1.82883,0.238576,1.99642,2.87642,1.64543,6.50747,0.513373,0.598901,4.89808,2.4078,1.9756,1.99864,1.79729,6.42086,2.53858,2.49687,4.43602,5.38144,0.225046,6.81348
1.002,6.16,4.26667,4.00552,5.9218,4.22267,1.9764,8.34,2.19727,2.0327,5.43227,2.46567,1.7792,1.49354,0.961046,2.5603,0.356304,2.60094,8.14066,2.59187,4.9584,2.7316,2.10835,1.456,3.15585,5.80574,2.65472,0.621383,0.881624,6.66169,0.837969,1.79613,0.233121,2.03476,2.92197,1.65823,6.23387,0.54925,0.618502,4.96654,2.35245,1.98093,1.97673,1.78525,6.16904,2.53656,2.4715,4.47599,5.25272,0.237879,6.72482
1.004,6.23387,4.27733,4.06,5.90382,4.23608,1.97652,8.28469,2.18337,2.03533,5.47464,2.44835,1.73531,1.44096,0.899586,2.54492,0.334565,2.62601,8.12037,2.56257,5.18017,2.75868,2.0708,1.49474,3.168,5.81632,2.66471,0.596264,0.899586,6.53852,0.73807,1.78525,0.211477,2.041,2.9877,1.70378,5.96049,0.557117,0.593609,5.09007,2.31147,1.97045,1.97531,1.7593,5.98291,2.53705,2.48334,4.48405,5.1631,0.269865,6.53852
1.006,6.26981,4.25893,4.06941,5.86506,4.225,1.97531,8.24353,2.15353,2.03965,5.53068,2.43577,1.65505,1.41681,0.791618,2.49617,0.310731,2.63049,8.08852,2.52918,5.321,2.79578,2.03533,1.49054,3.18529,5.84443,2.68198,0.585714,0.961046,6.43775,0.630885,1.76933,0.194145,2.036,3.0252,1.73603,5.74985,0.566415,0.587033,5.1627,2.27481,1.93676,1.9764,1.71549,5.84069,2.544,2.4902,4.44621,5.02275,0.297297,6.40526
1.008,6.23622,4.24,4.11333,5.82541,4.21182,2.01765,8.22736,2.12929,2.03555,5.56932,2.418,1.51672,1.39266,0.714302,2.45595,0.269569,2.6368,8.07449,2.50594,5.45331,2.83069,1.9727,1.50327,3.21091,5.86675,2.7058,0.563736,0.979285,6.40526,0.593626,1.7712,0.156216,2.03954,3.02605,1.75507,5.56705,0.568796,0.562352,5.25631,2.25331,1.88922,1.96547,1.695,5.67762,2.566,2.48118,4.41467,4.79142,0.319348,6.20811
1.01,6.20378,4.18622,4.13917,5.80333,4.21076,2.01921,8.19452,2.10242,2.034,5.60935,2.43136,1.42324,1.37799,0.620175,2.40444,0.25027,2.62656,8.08511,2.48568,5.6247,2.85779,1.91804,1.50255,3.22678,5.87724,2.74288,0.551022,0.998682,6.40416,0.516668,1.80193,0.105529,2.05043,3.05532,1.79613,5.37471,0.575434,0.544957,5.32954,2.23605,1.81361,1.97179,1.65491,5.53733,2.57295,2.46794,4.36,4.66594,0.328609,6.14024
1.012,6.14842,4.11821,4.16667,5.85355,4.1909,2.03847,8.13278,2.06751,2.00184,5.65732,2.4478,1.26706,1.36611,0.582,2.38789,0.242432,2.63477,8.10235,2.45032,5.82541,2.90334,1.83371,1.50087,3.24425,5.88311,2.76091,0.554071,1.01636,6.37369,0.487499,1.85449,0.0778134,2.08058,3.06546,1.86285,5.15029,0.547956,0.514414,5.38502,2.21867,1.7692,1.97222,1.65109,5.38075,2.59101,2.418,4.25916,4.46776,0.325254,6.08185
1.014,6.03707,4.09003,4.17333,5.88747,4.1763,2.06482,8.04982,2.03555,1.97562,5.75799,2.43106,1.0914,1.36188,0.575249,2.36433,0.229004,2.65816,8.14471,2.42174,5.99918,2.96268,1.77283,1.48829,3.2448,5.90963,2.7827,0.545653,1.03106,6.35711,0.473626,1.88429,0.0728006,2.09544,3.03075,1.94775,4.97614,0.545653,0.499341,5.45331,2.24308,1.69944,1.97337,1.63333,5.29967,2.61647,2.38158,4.19899,4.31333,0.334452,6.10659
1.016,5.95082,4.05511,4.1549,5.90801,4.1891,2.09257,7.94928,2.02911,1.92352,5.90302,2.43365,0.954792,1.38731,0.578547,2.35502,0.225046,2.66409,8.18915,2.40644,6.21342,3.0546,1.72119,1.44028,3.23333,5.93392,2.80122,0.538,1.0635,6.42758,0.44991,1.94775,0.067553,2.11626,3.00522,1.98678,4.79142,0.544917,0.489451,5.48318,2.29359,1.63333,1.96611,1.63304,5.15456,2.65508,2.33233,4.11931,4.1891,0.352176,6.15568
1.018,5.85287,4.02799,4.16414,5.95082,4.2075,2.11991,7.62779,2.00032,1.84911,6.03787,2.42358,0.844262,1.3928,0.62051,2.33233,0.224287,2.65503,8.22239,2.40869,6.53236,3.11572,1.67213,1.41681,3.2161,5.96607,2.80705,0.545333,1.11926,6.43036,0.435863,1.97531,0.0572818,2.12282,2.96629,2.03533,4.64896,0.53544,0.475604,5.52126,2.35912,1.56533,1.96027,1.61914,5.0736,2.71083,2.28176,4.03033,4.06229,0.346115,6.31756
1.02,5.59992,3.97625,4.18622,6.03707,4.20864,2.14345,7.27746,1.97673,1.76933,6.20263,2.42118,0.735341,1.4087,0.728353,2.31515,0.225119,2.64312,8.2798,2.40699,6.84144,3.15644,1.64415,1.38104,3.21686,6.02976,2.81094,0.54797,1.16375,6.47134,0.429651,1.98093,0.0537912,2.13703,2.86796,2.03672,4.53913,0.502845,0.455823,5.54128,2.42371,1.48358,1.88231,1.57933,4.84943,2.76736,2.23487,3.96492,4.01716,0.336739,6.55871
1.022,5.49992,3.92042,4.18157,6.15393,4.21841,2.15353,7.04581,1.97531,1.76013,6.42687,2.4429,0.66905,1.42789,0.802804,2.28902,0.218919,2.6682,8.314,2.40533,7.16325,3.2061,1.63247,1.3552,3.2027,6.11719,2.80455,0.563488,1.19649,6.50747,0.439935,1.97847,0.0526053,2.14545,2.83425,2.02177,4.44733,0.467692,0.437905,5.59992,2.4902,1.4113,1.82846,1.54945,4.7273,2.77887,2.17813,3.85434,4.00552,0.317174,6.86048
1.024,5.37649,3.82133,4.17126,6.2531,4.20759,2.16955,6.72586,1.97749,1.72984,6.64513,2.47219,0.624318,1.43365,0.9335,2.271,0.231408,2.67936,8.34737,2.42796,7.57178,3.29667,1.62915,1.32685,3.2023,6.20378,2.78052,0.595831,1.22721,6.43654,0.468,1.97812,0.0595351,2.14273,2.81091,2.03171,4.37333,0.434986,0.429819,5.6455,2.55657,1.37974,1.80193,1.54889,4.61915,2.76625,2.11231,3.78076,4.03866,0.287613,7.16325
1.026,5.26979,3.73148,4.18667,6.36383,4.17611,2.18909,6.47578,1.98017,1.71773,6.936,2.50088,0.58044,1.452,1.04511,2.25731,0.24826,2.6736,8.35062,2.47727,7.85659,3.37684,1.63507,1.30824,3.23065,6.29516,2.74499,0.62478,1.26831,6.43622,0.495385,1.97816,0.0683089,2.12435,2.78134,2.01062,4.30764,0.42669,0.43441,5.69448,2.5913,1.33638,1.74136,1.56486,4.48,2.72561,2.03374,3.66234,4.06809,0.284639,7.40067
1.028,5.19498,3.65815,4.16835,6.47578,4.15333,2.19033,6.25702,2.02558,1.70758,7.17751,2.52092,0.494757,1.4657,1.18273,2.228,0.249208,2.66331,8.35733,2.53656,8.04871,3.49012,1.65141,1.29346,3.23763,6.50747,2.72455,0.654475,1.30308,6.42086,0.511887,1.97785,0.0711188,2.08238,2.76085,2.01223,4.26023,0.41,0.431864,5.74928,2.6127,1.32685,1.7172,1.55595,4.32742,2.69,1.96139,3.56289,4.15132,0.273784,7.70156
1.03,5.09343,3.58647,4.17903,6.5926,4.11035,2.18091,6.11311,2.03973,1.71674,7.43489,2.53337,0.421581,1.49202,1.25577,2.20115,0.265812,2.65138,8.36638,2.61856,8.19176,3.56163,1.67867,1.26105,3.25864,6.70646,2.70822,0.704457,1.34416,6.33699,0.546492,1.97427,0.0699756,2.04085,2.71702,2.03467,4.25067,0.414505,0.429651,5.76378,2.63606,1.33782,1.68032,1.60519,4.21843,2.66498,1.84717,3.51867,4.23588,0.300787,7.94779
1.032,4.99344,3.54138,4.18196,6.67471,4.07512,2.21469,6.00698,2.07236,1.73603,7.67444,2.5327,0.402401,1.51812,1.31765,2.20669,0.294872,2.65435,8.39254,2.71004,8.24571,3.65393,1.6823,1.23919,3.3,6.83303,2.70664,0.745424,1.39722,6.30665,0.55154,1.97584,0.07164,1.9756,2.70733,2.03657,4.22033,0.412103,0.430739,5.77977,2.64336,1.34416,1.64543,1.65333,4.13724,2.63265,1.78525,3.4573,4.31531,0.310731,8.05089
1.034,4.8508,3.50838,4.18489,6.80722,4.00978,2.24769,5.93392,2.11991,1.77678,7.81634,2.55509,0.35543,1.6213,1.31275,2.23605,0.317174,2.64966,8.41237,2.80614,8.26266,3.78431,1.69511,1.20275,3.37371,7.08699,2.70085,0.746129,1.41708,6.2531,0.559594,2.00184,0.0744187,1.92399,2.70972,2.03847,4.19402,0.410015,0.434986,5.74557,2.65667,1.38103,1.62149,1.6966,4.0475,2.62943,1.75165,3.50936,4.39812,0.340847,8.10235
1.036,4.83561,3.47309,4.19899,6.917,3.9497,2.28166,5.93455,2.12939,1.84717,7.94928,2.57529,0.348644,1.68387,1.25475,2.25779,0.349783,2.64627,8.39649,2.93367,8.24214,3.86333,1.724,1.18784,3.46396,7.29765,2.72165,0.76022,1.41391,6.21342,0.573724,2.03793,0.0810787,1.82883,2.72909,2.05877,4.224,0.394495,0.426552,5.73239,2.69538,1.41217,1.60881,1.78416,4.01484,2.63887,1.72984,3.54935,4.57732,0.348644,8.12118
1.038,4.7916,3.45146,4.19771,6.993,3.86555,2.3336,5.95754,2.13433,1.89257,7.9811,2.56149,0.340847,1.75165,1.17878,2.27977,0.375112,2.65643,8.35832,3.04867,8.15221,3.89347,1.73603,1.16201,3.56945,7.57976,2.72756,0.773158,1.43388,6.19904,0.593965,2.08264,0.0929295,1.7715,2.73818,2.12281,4.24588,0.362826,0.410144,5.72422,2.70664,1.43666,1.61437,1.83912,4.00011,2.64797,1.74717,3.63881,4.65248,0.358478,8.14066
1.04,4.75571,3.42881,4.22267,7.09359,3.74823,2.36959,6.01916,2.11205,1.93676,7.97333,2.55458,0.343261,1.79377,0.998682,2.28529,0.3798,2.65967,8.32294,3.14987,8.01634,3.92254,1.75441,1.13665,3.72354,7.84556,2.74254,0.781665,1.45112,6.16212,0.582,2.12953,0.0855232,1.71773,2.74254,2.14345,4.24129,0.340847,0.410013,5.703,2.70085,1.50087,1.63556,1.928,4.00693,2.67036,1.75583,3.82401,4.69932,0.387619,8.11816
1.042,4.71788,3.44383,4.23588,7.1767,3.61155,2.404,6.13855,2.0822,1.96476,7.87978,2.50954,0.328043,1.83912,0.843965,2.29609,0.377937,2.66842,8.28469,3.24505,7.84851,3.89912,1.7692,1.09767,3.79998,8.03546,2.76625,0.793783,1.47096,6.12492,0.604104,2.14789,0.084756,1.66,2.75182,2.17614,4.23192,0.294872,0.41,5.72032,2.69092,1.53933,1.66163,1.96867,4.00352,2.73496,1.78528,3.94888,4.72603,0.388,8.10322
