time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,2.36403,3.32152,0.522326,1.27886,2.00455,1.29004,1.91936,3.64333,2.54044,5.17636,1.8047,6.63607,0.520862,1.27914,1.98032,2.92179,2.01258,4.7166,2.43619,5.37134,2.3601,1.06364,4.08049,3.77132,0.178235,2.49898,0.491818,1.80282,4.46115,0.523618,0.502727,1.97479,0.309085,1.95303,2.31679,2.92341,1.78058,4.91667,1.29175,0.90427,0.304204,5.5568,1.80663,0.520487,2.03312,2.32009,0.825169,1.71457,2.32823,1.01225
1.002,2.30609,3.17675,0.573841,1.26429,1.99836,1.29788,1.90303,3.61662,2.55903,5.03239,1.79014,6.69207,0.522976,1.27013,2.00462,2.92131,2.04469,4.75625,2.4403,5.36205,2.36861,1.01225,4.02165,3.79542,0.167386,2.51442,0.497078,1.67274,4.43164,0.502642,0.464926,1.975,0.304204,2.00144,2.33565,2.91814,1.80197,4.9525,1.31568,0.90287,0.341794,5.50744,1.78058,0.523214,2.04219,2.32538,0.828708,1.70596,2.33133,0.986448
1.004,2.21578,2.94371,0.592562,1.23286,1.97436,1.3019,1.89522,3.63257,2.54888,4.93458,1.80128,6.74527,0.526786,1.28524,2.02147,2.90402,2.06077,4.81512,2.44497,5.29483,2.36761,0.993842,3.93428,3.63257,0.172889,2.47584,0.525119,1.56242,4.40786,0.451583,0.443103,1.98271,0.284078,2.03312,2.36403,2.89018,1.82138,4.96753,1.37984,0.876527,0.376006,5.43011,1.73047,0.523135,2.06385,2.30661,0.78898,1.72926,2.34853,0.924045
1.006,2.11236,2.91614,0.622651,1.23044,1.93176,1.37984,1.86811,3.6012,2.54483,4.81892,1.72161,6.76972,0.52369,1.29571,2.01865,2.85554,2.07222,4.87386,2.44883,5.27551,2.37582,0.965027,3.85556,3.54207,0.177703,2.44497,0.521765,1.48757,4.40584,0.431787,0.44,1.99063,0.242234,2.06559,2.36761,2.887,1.84947,4.9919,1.45763,0.81049,0.394221,5.42987,1.64237,0.521641,2.0607,2.28925,0.765843,1.74396,2.35866,0.89232
1.008,2.07462,2.83214,0.61295,1.26128,1.91568,1.47234,1.85322,3.52828,2.46426,4.69727,1.687,6.80866,0.523669,1.35057,2.0064,2.78119,2.10684,4.89875,2.46426,5.22503,2.37168,0.963596,3.77361,3.49297,0.226351,2.4064,0.524643,1.40613,4.37262,0.39725,0.414405,1.99422,0.231216,2.07517,2.37319,2.84654,1.89354,4.96629,1.4952,0.791913,0.414214,5.41079,1.56242,0.526071,2.06633,2.28294,0.699643,1.77297,2.37319,0.790156
1.01,2.03771,2.73736,0.638533,1.24842,1.89265,1.59753,1.83633,3.47249,2.39731,4.56045,1.66854,6.84918,0.524397,1.40613,1.98609,2.68698,2.22016,4.90831,2.48522,5.11375,2.36045,0.90287,3.84451,3.40035,0.233649,2.37319,0.523135,1.35935,4.35167,0.355606,0.402212,1.99323,0.233275,2.08202,2.33359,2.8127,1.95104,4.97042,1.56925,0.746067,0.431787,5.35744,1.52324,0.526467,2.05462,2.25208,0.62141,1.80604,2.37939,0.746067
1.012,1.99063,2.66806,0.599748,1.265,1.88644,1.75658,1.85305,3.43887,2.3393,4.43164,1.64216,6.89785,0.532754,1.46378,1.94952,2.69834,2.26566,4.92764,2.50284,5.02427,2.35866,0.916034,3.68906,3.36778,0.279865,2.34984,0.526786,1.32108,4.38929,0.34801,0.361143,1.98677,0.228784,2.09611,2.24927,2.79741,2.02158,4.92876,1.64216,0.78898,0.445714,5.35425,1.45288,0.523958,2.0523,2.20072,0.56552,1.8089,2.37017,0.71884
1.014,1.95167,2.57238,0.573013,1.27561,1.86696,1.80725,1.90578,3.38849,2.31766,4.28989,1.63831,6.95161,0.531386,1.54485,1.89815,2.65886,2.26365,4.95817,2.52985,4.98418,2.38657,0.924045,3.73611,3.3495,0.300349,2.32885,0.527831,1.32637,4.44955,0.337216,0.331888,1.96292,0.197162,2.09141,2.19952,2.81195,2.06385,4.93247,1.67308,0.812656,0.466364,5.37134,1.38944,0.529211,2.05822,2.15952,0.525798,1.89132,2.36782,0.719324
1.016,1.91938,2.56956,0.525936,1.30455,1.83389,1.89139,1.92057,3.32021,2.32322,4.16575,1.66599,7.01279,0.530493,1.61193,1.88431,2.64701,2.26339,4.98418,2.54044,4.90831,2.38711,0.969491,3.73436,3.29402,0.330359,2.31679,0.529211,1.32714,4.48315,0.331888,0.304204,1.96296,0.178235,2.06538,2.13834,2.83646,2.09611,4.90831,1.69969,0.875437,0.477143,5.365,1.34486,0.525119,2.05615,2.08472,0.522944,1.91134,2.36403,0.883223
1.018,1.91753,2.54483,0.522308,1.34168,1.84373,1.95167,1.92966,3.25413,2.32009,4.06772,1.66374,7.04532,0.525595,1.65163,1.89189,2.57197,2.2153,4.98833,2.55029,4.80251,2.39096,1.01871,3.80001,3.28109,0.369443,2.29284,0.531917,1.31667,4.52015,0.345825,0.313931,1.94952,0.16584,2.033,2.094,2.89791,2.19289,4.90318,1.75658,0.897805,0.482857,5.34121,1.31812,0.526786,2.07147,2.05462,0.485714,1.93642,2.33634,0.939824
