time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,1.48783,15.202,1.20172,1.81867,1.97377,0.941485,13.8398,1.15289,3.21015,1.85048,2.24115,5.06552,2.67174,2.72648,0.959091,0.709006,0.780228,1.41953,0.618388,6.69066,0.695492,1.74441,1.39156,8.70667,4.7044,2.24115,4.87815,0.263938,1.94641,0.0430845,2.99591,2.75929,1.12765,0.985288,2.44729,1.40103,6.2425,16.3677,0.73764,1.91923,1.79087,3.19612,1.57752,16.5974,1.40378,0.465359,2.6446,3.12626,1.79652,1.89397
1.002,1.47983,15.1189,1.17351,1.83902,1.89769,0.948258,14.0678,1.17907,3.20813,1.83072,2.26799,4.95321,2.66433,2.67478,1.00282,0.730602,0.795569,1.39182,0.657333,6.76974,0.691124,1.71167,1.365,8.68308,4.21388,2.22213,5.02715,0.230768,1.94564,0.0408441,2.7775,2.74571,1.17862,1.04068,2.54982,1.47983,6.26417,16.3462,0.68116,1.89706,1.80944,3.21009,1.58117,16.596,1.35487,0.434,2.65523,3.11215,1.764,1.91442
1.004,1.49814,15.0524,1.25004,1.82,1.84888,0.892706,14.2649,1.22111,3.23044,1.84151,2.39971,4.81309,2.66014,2.67174,0.934071,0.703633,0.799411,1.394,0.656649,6.81407,0.754211,1.69366,1.39372,8.62462,3.40571,2.24744,5.15185,0.224148,1.95113,0.0484143,2.75312,2.74476,1.17937,1.05292,2.62855,1.45276,6.28041,16.4071,0.66929,1.82814,1.80154,3.19886,1.61433,16.5866,1.25716,0.378156,2.67261,3.10739,1.7161,2.08812
1.006,1.46467,14.9456,1.32921,1.79209,1.88258,0.860642,14.7391,1.244,3.21828,1.87808,2.49143,4.76508,2.63402,2.67581,0.950575,0.672,0.729329,1.3797,0.674199,6.78503,0.799503,1.66264,1.41711,8.4979,3.0944,2.27984,5.26784,0.24154,1.95314,0.080275,2.74063,2.67436,1.16678,1.03142,2.6341,1.47065,6.49472,16.498,0.64322,1.80154,1.79222,3.21428,1.62842,16.5278,1.17351,0.315304,2.73993,3.0981,1.72601,2.10671
1.008,1.51674,14.8886,1.40133,1.79742,2.00504,0.833125,14.8245,1.28247,3.20377,1.88399,2.60987,4.566,2.58918,2.74413,0.955808,0.613333,0.7193,1.37105,0.658539,6.80048,0.826,1.64556,1.56226,8.47846,3.02581,2.29459,5.38016,0.236397,2.00872,0.0838131,2.6905,2.65179,1.16769,1.02524,2.62725,1.46467,6.64879,16.5033,0.660276,1.71167,1.78967,3.20623,1.61646,16.527,1.07338,0.274,2.75133,3.09824,1.70829,2.13214
1.01,1.4805,14.7961,1.51433,1.78837,1.99237,0.789649,14.9145,1.32019,3.13808,1.88915,2.64974,3.71226,2.53627,2.77723,0.968961,0.60966,0.69331,1.35466,0.665013,6.7551,0.83011,1.65095,1.688,8.44923,2.86064,2.20932,5.45472,0.248168,2.05297,0.110561,2.67661,2.5953,1.19633,1.00301,2.63341,1.44271,6.72666,16.5093,0.680787,1.65629,1.82814,3.21015,1.60858,16.5376,1.03447,0.240084,2.73633,3.07111,1.62999,2.14755
1.012,1.45537,14.7676,1.65783,1.73129,2.06941,0.75549,15.0809,1.34864,3.12636,1.87049,2.67478,3.48812,2.4853,2.8798,0.992,0.553686,0.665714,1.30367,0.65592,6.71329,0.829832,1.64043,1.77653,8.43305,2.80845,2.15131,5.88109,0.264081,2.12145,0.189,2.68319,2.51773,1.21225,0.999523,2.57746,1.36986,6.78503,16.5133,0.73412,1.62999,1.84153,3.22254,1.62872,16.531,0.962991,0.201911,2.64701,3.1233,1.56318,2.16106
1.014,1.40146,14.7818,1.758,1.71847,2.09137,0.705135,15.1664,1.35813,3.1233,1.82674,2.74,3.57783,2.46103,2.99591,0.944991,0.508372,0.62547,1.28132,0.653768,6.67903,0.884667,1.61033,1.81867,8.44322,2.99712,2.07541,5.93932,0.266718,2.25996,0.22628,2.74041,2.45941,1.23537,0.957443,2.54456,1.35466,6.8232,16.5241,0.781837,1.61138,1.82542,3.17975,1.59399,16.5227,0.896753,0.203576,2.57686,3.17661,1.58854,2.1316
1.016,1.35538,14.8174,1.84267,1.65087,2.13577,0.704731,15.214,1.35733,3.07654,1.85466,2.74141,3.52183,2.40114,3.06296,1.02429,0.611185,0.618852,1.31238,0.688157,6.72647,0.90974,1.53285,1.84888,8.39077,3.04049,1.9499,5.99931,0.275213,2.32218,0.260653,2.74,2.4161,1.23857,0.931935,2.50201,1.30635,6.86089,16.5402,0.753214,1.58702,1.81765,3.19408,1.55716,16.5417,0.83672,0.22628,2.55805,3.23339,1.55667,2.19287
1.018,1.2856,14.8459,1.9499,1.63761,2.14636,0.716893,15.2589,1.37462,3.05794,1.81333,2.71212,3.92711,2.33321,3.0944,1.02929,0.529934,0.611548,1.26654,0.715967,6.71159,0.89913,1.6362,1.85813,8.33231,3.0981,1.80706,5.93455,0.244148,2.42312,0.25235,2.7409,2.30259,1.26819,0.884667,2.46142,1.32921,6.86213,16.52,0.768361,1.54114,1.83732,3.15633,1.47233,16.534,0.850406,0.214239,2.42026,3.27864,1.4805,2.28235
1.02,1.21838,14.9385,2.01453,1.61646,2.22048,0.73764,15.3391,1.41844,3.08741,1.75209,2.6905,4.53315,2.31274,3.14521,1.06915,0.599056,0.54,1.27979,0.771657,6.71055,0.901391,1.62941,1.89286,8.30308,3.15282,1.74248,5.93848,0.235473,2.44862,0.251144,2.74001,2.26997,1.2761,0.830045,2.43608,1.23315,6.84578,16.562,0.789333,1.5062,1.83943,3.13893,1.40378,16.5461,0.853307,0.254835,2.43034,3.46703,1.43067,2.29186
1.022,1.157,14.9955,2.09986,1.58117,2.203,0.76,15.5,1.43067,3.12797,1.71475,2.67391,4.95845,2.26997,3.15689,1.04273,0.545776,0.570417,1.23275,0.807705,6.74077,0.904664,1.64132,1.84546,8.21538,3.18458,1.66614,5.84407,0.217404,2.46778,0.24154,2.69352,2.2553,1.32019,0.821886,2.42937,1.30751,6.79504,16.5113,0.826112,1.51727,1.91676,3.12537,1.37933,16.5577,0.839492,0.283347,2.4008,4.02848,1.39889,2.37008
1.024,1.09288,15.0952,2.1026,1.56282,2.23723,0.77776,15.7477,1.49709,3.19261,1.65741,2.67661,5.4145,2.2318,3.13381,1.05017,0.613365,0.486243,1.22656,0.799411,6.76243,0.932721,1.66822,1.8146,7.99067,3.21015,1.61443,5.77287,0.222347,2.54169,0.259195,2.68737,2.2318,1.27252,0.773721,2.44658,1.36218,6.74814,16.4987,0.747978,1.50873,1.93148,3.0927,1.35334,16.5183,0.855933,0.270179,2.39452,4.344,1.28125,2.44595
