time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,4.06968,0.756212,6.70835,7.20626,7.68694,7.92612,3.54733,3.5807,6.66245,1.38655,6.1473,1.18097,0.399487,5.37571,0.11747,5.72813,4.46272,2.30631,5.92448,5.32216,8.00079,7.20256,1.55044,2.98441,3.36606,7.03267,2.49477,0.0896817,7.184,7.36145,7.36145,4.62566,0.919325,3.24406,5.81721,2.11375,2.03887,1.53286,2.25121,0.660203,0.663191,2.01648,6.73524,1.52846,2.28625,0.315361,2.38391,4.22975,3.66348,1.7398
1.002,3.99131,0.81594,6.6096,7.1869,7.66777,7.88989,3.60538,3.58716,6.59815,1.38013,6.05736,1.15414,0.445022,5.5152,0.114945,5.75013,4.88848,2.28698,5.84658,5.266,7.986,7.24733,1.52187,2.95346,3.33318,7.07749,2.54811,0.101348,7.04906,7.33285,7.41231,4.49753,0.851063,3.10917,5.72637,2.08627,2.00215,1.54385,2.27353,0.679383,0.675168,1.98357,6.83149,1.49608,2.26286,0.339344,2.28625,4.43881,3.72886,1.83042
1.004,3.99887,0.853159,6.5302,7.17467,7.6663,7.85749,3.66852,3.60528,6.60753,1.37575,5.94719,1.13314,0.46626,5.5967,0.103956,5.71802,5.19089,2.33047,5.85646,5.14492,7.97375,7.17297,1.53618,2.92965,3.29021,7.14639,2.54193,0.121538,6.8875,7.2691,7.45826,4.39468,0.794572,2.99385,5.66747,2.05241,2.00412,1.58011,2.27735,0.734834,0.713864,1.91705,6.88778,1.45399,2.27505,0.316792,2.25475,4.655,3.69354,1.85525
1.006,3.98039,0.870811,6.48841,7.16963,7.62942,7.82018,3.70009,3.62888,6.59331,1.39963,5.79159,1.10168,0.505,5.76061,0.101348,5.7041,5.61692,2.31597,5.96185,5.03621,7.99202,7.18228,1.55128,2.94033,3.23592,7.1801,2.50784,0.143333,6.66563,7.156,7.66227,4.31079,0.789043,2.89227,5.59095,2.07075,2.01397,1.59851,2.29181,0.737965,0.770943,1.89171,6.9325,1.41799,2.26881,0.306801,2.22941,4.92079,3.63876,1.91668
1.008,3.94036,0.824901,6.47713,7.13572,7.57109,7.81458,3.68941,3.63308,6.5638,1.40632,5.61349,1.09592,0.537889,5.85646,0.10089,5.6978,6.00099,2.3353,6.06365,4.78554,7.9848,7.20333,1.58034,2.86632,3.20338,7.31471,2.47843,0.154268,6.4122,7.07333,7.78047,4.29124,0.746602,2.78971,5.53044,2.08921,2.05099,1.5814,2.25475,0.766253,0.795146,1.92277,6.91562,1.4086,2.26294,0.292966,2.25118,5.11103,3.54194,1.94579
1.01,3.92128,0.813642,6.49083,7.09196,7.43595,7.79917,3.62372,3.62121,6.51518,1.41557,5.49481,1.09965,0.554333,5.99092,0.106567,5.63714,6.25669,2.33181,6.18958,4.56046,7.94952,7.21971,1.61437,2.86176,3.14887,7.39646,2.47885,0.181279,6.27155,6.97131,7.82249,4.25208,0.741546,2.64975,5.54599,2.11,2.11143,1.61064,2.21588,0.827762,0.789877,1.84197,6.92937,1.40746,2.19414,0.284572,2.22625,5.30376,3.33215,2.00431
1.012,3.88517,0.761653,6.51506,7.04809,7.43935,7.78719,3.6091,3.5868,6.4487,1.42258,5.305,1.06653,0.62032,6.02075,0.101309,5.61349,6.4122,2.31058,6.25786,4.31972,7.94875,7.29532,1.6473,2.86879,3.04112,7.53391,2.4996,0.217025,6.12214,6.85065,7.91828,4.2023,0.746334,2.52623,5.49593,2.15802,2.14331,1.6873,2.16882,0.81594,0.813642,1.79663,6.88977,1.43893,2.16711,0.286004,2.19145,5.37068,3.09861,2.04572
1.014,3.90313,0.712318,6.56564,7.01121,7.40398,7.76454,3.58665,3.54608,6.35483,1.41815,5.045,1.08414,0.63351,6.09299,0.0995604,5.63741,6.5763,2.30148,6.38103,4.09226,7.93739,7.31979,1.72424,2.87582,2.96986,7.57669,2.48831,0.224415,5.92448,6.7419,7.94875,4.23836,0.787914,2.48924,5.49593,2.23375,2.22625,1.66244,2.13625,0.796925,0.851063,1.75269,6.84757,1.47144,2.13732,0.273926,2.20841,5.47876,2.98441,2.06861
1.016,3.88328,0.72478,6.61046,6.94346,7.41803,7.74541,3.55659,3.53139,6.27543,1.36034,4.78694,1.05664,0.64022,6.04525,0.0968658,5.57648,6.62126,2.26094,6.54775,3.88765,7.91146,7.26945,1.81911,2.9342,2.86982,7.61504,2.49532,0.158026,5.68769,6.56,7.9609,4.19714,0.761653,2.41899,5.52586,2.33143,2.26094,1.68289,2.10574,0.789877,0.888323,1.74121,6.7971,1.5135,2.06861,0.298361,2.19993,5.50089,2.89454,2.08921
1.018,3.87025,0.745453,6.65937,6.85,7.39321,7.80394,3.51028,3.5437,6.10236,1.30807,4.655,1.04787,0.670208,5.96691,0.131924,5.5091,6.67929,2.25205,6.70251,3.82873,7.92163,7.21261,1.84197,2.96717,2.79143,7.62516,2.48396,0.124668,5.53591,6.42444,7.95625,4.15934,0.790833,2.43103,5.56637,2.40387,2.36059,1.64934,2.024,0.779287,0.919325,1.78044,6.74865,1.51906,2.07471,0.273245,2.22861,5.46544,2.84125,2.13625
