time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,1.02408,1.38181,1.25069,0.736064,0.823215,6.62262,1.04549,2.82403,0.321811,1.52511,0.178246,14.1745,1.79227,0.75,2.64875,2.20121,0.368307,4.33128,1.23957,2.39454,5.26895,1.90855,0.84933,4.88887,3.60456,0.954326,14.6837,2.21263,0.448273,0.539873,1.81243,5.17313,0.295722,1.0943,14.4407,3.23502,0.0792549,4.0658,3.15448,0.97342,2.86483,1.11062,1.30972,0.821779,0.898111,0.313798,12.034,1.10433,0.343563,1.72167
1.002,0.983743,1.33761,1.31019,0.774381,0.84933,6.485,1.05655,2.86659,0.320682,1.57561,0.177711,14.2869,1.76212,0.773,2.625,2.31367,0.362273,4.59614,1.25167,2.33223,5.28607,1.92597,0.792,4.94222,3.55331,1.02015,14.3542,2.18116,0.412368,0.556817,1.85032,5.19181,0.322,1.11072,14.4531,3.24088,0.0757434,4.0976,3.12775,1.03292,2.85707,1.11811,1.30759,0.773435,0.873062,0.291897,12.7806,1.11428,0.361549,1.69491
1.004,0.951248,1.28833,1.38022,0.804246,0.889842,6.27702,1.07997,2.92948,0.319091,1.63581,0.201923,14.3666,1.73372,0.77686,2.59651,2.41131,0.348636,4.86691,1.23384,2.26133,5.34079,1.91761,0.729552,5.01913,3.51459,1.0843,13.837,2.12994,0.408534,0.566229,1.90168,5.17167,0.361549,1.13181,14.4716,3.2447,0.0711538,4.13707,3.1026,1.09966,2.86661,1.11362,1.29598,0.754132,0.857402,0.283397,13.6735,1.12228,0.370714,1.66545
1.006,0.922675,1.21551,1.43588,0.832397,0.934051,6.08638,1.10029,3.0245,0.319,1.68967,0.22511,14.4098,1.69827,0.793404,2.585,2.51056,0.330455,5.14518,1.195,2.21793,5.4386,1.90101,0.676543,5.08275,3.46859,1.1466,12.1719,2.06092,0.444069,0.573009,1.95114,5.13353,0.417634,1.16567,14.4902,3.22743,0.0685165,4.176,3.09067,1.18567,2.87417,1.10624,1.28685,0.748975,0.844773,0.275694,13.837,1.13148,0.397333,1.63581
1.008,0.898037,1.1342,1.47727,0.842045,0.971629,5.8952,1.1034,3.08731,0.312164,1.76433,0.276876,14.3357,1.66485,0.796684,2.58291,2.58139,0.316842,5.44025,1.155,2.20052,5.51905,1.88564,0.635872,5.12773,3.43152,1.20504,10.9947,1.98787,0.52753,0.592692,1.99073,5.09474,0.470354,1.21119,14.5211,3.19496,0.0690764,4.21424,3.08273,1.27833,2.87562,1.08722,1.281,0.743387,0.837923,0.279286,14.1898,1.13181,0.425963,1.615
1.01,0.869016,1.049,1.49836,0.853162,0.999286,5.73565,1.08512,3.14576,0.307321,1.84692,0.315888,14.122,1.60982,0.795,2.57448,2.62833,0.290959,5.73617,1.13529,2.20042,5.62838,1.83561,0.604402,5.14425,3.38587,1.25363,10.0853,1.9074,0.651771,0.619714,2.00854,5.06813,0.523983,1.26833,14.552,3.16004,0.0734444,4.24907,3.08159,1.3786,2.87068,1.07837,1.275,0.737,0.833182,0.302851,14.3975,1.12784,0.455735,1.62567
1.012,0.864539,0.968586,1.49201,0.87044,1.02197,5.55937,1.07123,3.19078,0.307418,1.91315,0.358103,13.8628,1.53857,0.791813,2.56449,2.62899,0.269828,5.97672,1.13019,2.20519,5.75838,1.78848,0.581545,5.13474,3.33851,1.29224,9.30309,1.84957,0.829455,0.643389,2.00495,5.06037,0.570853,1.33697,14.5735,3.11564,0.0737912,4.2835,3.09131,1.46918,2.8486,1.06264,1.27474,0.726618,0.816048,0.349027,14.5087,1.11941,0.482359,1.65211
1.014,0.884143,0.891049,1.47209,0.885222,1.03023,5.45643,1.05954,3.2337,0.308461,1.99625,0.420932,13.6735,1.46938,0.769081,2.53879,2.59651,0.240191,6.13398,1.14972,2.21427,5.83729,1.7517,0.571766,5.10175,3.29148,1.32466,8.37987,1.80548,1.03785,0.676714,1.98265,5.06556,0.625679,1.40997,14.5886,3.07975,0.0780112,4.3049,3.09581,1.55759,2.82159,1.04963,1.27986,0.729552,0.790814,0.405678,14.485,1.11195,0.501391,1.69532
1.016,0.929607,0.833752,1.45197,0.900818,1.02896,5.37924,1.06713,3.24891,0.311397,2.06359,0.476101,12.1059,1.39291,0.721037,2.51943,2.53569,0.239,6.20781,1.20067,2.2349,5.8989,1.72882,0.595706,5.03051,3.25704,1.34396,7.74531,1.77832,1.26611,0.709693,1.93006,5.09841,0.669675,1.48447,14.6014,3.05127,0.0818096,4.33245,3.10824,1.67696,2.7918,1.04612,1.28883,0.7411,0.760596,0.486789,14.3419,1.10529,0.532473,1.76212
1.018,0.969237,0.79575,1.41135,0.915671,1.02792,5.3814,1.081,3.22466,0.318167,2.12069,0.507955,11.4126,1.29833,0.653725,2.47302,2.44805,0.25,6.20395,1.265,2.24087,5.93827,1.73233,0.627416,4.95048,3.23336,1.3345,7.00193,1.78463,1.50197,0.736064,1.8681,5.16095,0.727891,1.55759,14.589,3.00908,0.089929,4.35004,3.11564,1.74905,2.76156,1.055,1.30454,0.739214,0.719782,0.566229,14.0687,1.08556,0.556846,1.84945
