time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,5.04303,7.22895,7.17782,4.14906,1.08421,3.68092,4.6532,4.91966,3.76729,1.05724,0.00942951,1.83801,2.2035,3.83658,0.0322604,0.757276,2.01235,0.684411,5.7729,1.97887,2.31443,2.39137,2.0441,2.34968,3.73712,4.24476,1.26093,0.873038,3.89161,2.15102,1.31347,3.9428,1.4281,9.1433,3.68553,4.19818,0.442168,0.418028,0.0997521,0.215252,1.81203,1.40162,0.0758333,0.75757,1.19361,0.86016,0.664243,0.348929,2.19744,3.83917
1.002,5.03846,7.26828,7.19,4.17675,1.03215,3.71047,4.59613,4.9223,3.72815,1.03215,0.0106175,1.87333,2.22239,3.75017,0.0300009,0.786057,2.04418,0.731986,5.61391,1.99673,2.28962,2.38902,2.03465,2.36471,3.73765,4.19075,1.31011,0.861085,3.88597,2.15619,1.296,3.91727,1.43793,9.13297,3.566,4.26297,0.439808,0.375,0.10256,0.193947,1.8,1.49703,0.0660385,0.783761,1.21998,0.877495,0.677692,0.358787,2.17745,3.73845
1.004,5.05022,7.27454,7.19,4.17405,1.0248,3.74675,4.52957,4.83504,3.69,1.03248,0.027479,1.91184,2.22977,3.57455,0.064007,0.807917,2.05667,0.732539,5.45947,1.96416,2.26533,2.37826,2.05704,2.36802,3.70615,4.16861,1.34366,0.884182,3.93016,2.12365,1.34878,3.90298,1.43429,9.47179,3.37576,4.3192,0.43398,0.365934,0.102927,0.169914,1.85114,1.54121,0.0700015,0.790083,1.23178,0.876707,0.753478,0.387901,2.16094,3.67302
1.006,5.02961,7.26967,7.19,4.17457,1.05122,3.78159,4.42311,4.76707,3.53996,1.04143,0.052,1.94133,2.23925,3.41325,0.0729931,0.819646,2.08356,0.775048,5.33116,1.92326,2.29403,2.2589,2.07635,2.39461,3.62914,4.01485,1.34813,0.913021,3.96151,2.1262,1.31798,3.87398,1.35496,9.58016,3.24759,4.33921,0.443635,0.353226,0.101736,0.152221,1.85784,1.62667,0.0622339,0.853548,1.28787,0.932675,0.744387,0.409698,2.1267,3.61371
1.008,5.02025,7.32244,7.12728,4.17637,1.02497,3.80385,4.33,4.68582,3.48475,0.99678,0.0653053,1.90137,2.21207,3.25134,0.091157,0.819227,2.09679,0.819646,5.26307,1.93333,2.25281,2.34609,2.10556,2.43131,3.57552,3.88637,1.38358,0.916836,3.98176,2.147,1.3324,3.87077,1.36913,9.75687,3.10742,4.52154,0.374635,0.321494,0.106094,0.151542,1.87311,1.69238,0.0629761,0.861417,1.25882,0.967318,0.76,0.446702,2.0805,3.49974
1.01,5.01051,7.36389,7.01441,4.1911,1.05183,3.85185,4.20278,4.39669,3.39526,0.99894,0.0700015,1.93359,2.19744,2.99209,0.0999701,0.807669,2.0765,0.855484,5.18181,1.94385,2.25189,2.29214,2.10777,2.66946,3.4893,3.83041,1.38942,0.927054,4.015,2.16382,1.27706,3.88161,1.34455,9.9813,2.92049,4.69999,0.383667,0.266667,0.0984298,0.141421,1.86179,1.80026,0.0792562,0.866667,1.28061,1.06978,0.793333,0.524806,2.02702,3.36676
1.012,4.95424,7.37005,6.9149,4.19989,1.07836,3.83416,4.19144,4.1995,3.30531,0.946964,0.0819008,1.87659,2.23,2.85503,0.138255,0.833585,2.06867,0.862594,5.14978,1.92329,2.24951,2.2985,2.11884,2.7316,3.38441,3.73317,1.35138,0.95247,4.01759,2.1514,1.2783,3.90041,1.30813,10.0888,2.81314,4.79534,0.479096,0.272917,0.0999701,0.134021,1.85021,1.87974,0.0918182,0.873333,1.29458,1.14379,0.809724,0.677692,2.00667,3.20398
1.014,4.83463,7.38237,6.84128,4.1975,1.05651,3.85875,4.18818,4.16452,3.14008,0.889019,0.0858678,1.85044,2.19063,2.67801,0.135478,0.84216,2.08649,0.944615,5.12219,1.93291,2.25923,2.32178,2.16159,2.83756,3.2564,3.62364,1.35008,0.96396,4.03808,2.15723,1.30917,3.91817,1.28476,10.1169,2.64251,5.00225,0.476987,0.242468,0.0845455,0.122,1.85051,2.03846,0.0925967,0.873138,1.3465,1.19599,0.844267,0.736166,2.00416,3.03665
1.016,4.83287,7.32531,6.62196,4.31344,1.03846,3.81421,4.15879,4.07547,2.90775,0.906667,0.0920027,1.86508,2.17199,2.49007,0.127143,0.849011,2.07271,1.03929,5.11923,1.91159,2.25665,2.26764,2.1674,2.96581,3.1464,3.48309,1.3465,1.04835,4.04741,2.165,1.35138,3.93694,1.26095,10.131,2.43025,5.05382,0.485022,0.251965,0.0904959,0.116547,1.85044,2.13828,0.0858678,0.890392,1.33991,1.2774,0.865734,0.850233,1.99956,2.95204
1.018,4.85532,7.25948,6.24587,4.30774,0.972361,3.81895,4.08074,3.98419,2.79651,0.906347,0.095124,1.88143,2.13541,2.42986,0.156018,0.857582,2.11884,1.11799,5.08625,1.89457,2.26258,2.29843,2.16367,3.10507,3.03545,3.3596,1.35397,1.09961,4.04584,2.18985,1.34715,3.9389,1.25882,10.1592,2.38131,5.10411,0.485178,0.258868,0.0919247,0.101347,1.80667,2.2011,0.109143,0.894194,1.35593,1.35259,0.862379,0.966904,2.01729,2.87538
1.02,4.93071,7.20126,5.74949,4.38567,0.932272,3.84667,4.04474,3.94042,2.72464,0.932582,0.0964463,1.90052,2.09573,2.26839,0.235413,0.923548,2.13765,1.27462,5.06421,1.92,2.26295,2.35591,2.19,3.20174,2.90952,3.261,1.37811,1.12199,4.05427,2.18989,1.37848,3.94342,1.27992,10.1663,2.23311,5.14525,0.484828,0.241665,0.0767839,0.0997521,1.80026,2.26224,0.112519,0.9255,1.44344,1.36985,0.863108,1.08676,2.04641,2.86206
1.022,4.93604,7.19,5.57661,4.46628,0.940925,3.7944,4.04084,3.89422,2.56103,0.96396,0.103056,1.98143,2.05147,2.24951,0.252474,0.977209,2.17273,1.35268,5.07433,1.94196,2.26187,2.29403,2.19302,3.33941,2.8271,3.13138,1.43486,1.20319,4.08276,2.21633,1.41986,3.99363,1.30964,10.1872,2.19,5.23629,0.526713,0.273747,0.0839649,0.0877598,1.76786,2.32135,0.164167,0.89769,1.4933,1.39393,0.856452,1.19469,2.05764,2.8457
1.024,5.02339,7.15921,5.38429,4.53279,0.864657,3.77829,4.03235,3.88294,2.43,0.958303,0.0898347,2.03162,1.93495,2.22627,0.269445,1.05183,2.19,1.5101,5.09254,1.99513,2.23,2.26648,2.23052,3.45631,2.68753,3.01746,1.45548,1.22988,4.06944,2.22458,1.3861,3.98176,1.34282,10.2009,2.16857,5.28526,0.565474,0.29075,0.0868781,0.0944628,1.74,2.39351,0.221963,0.871472,1.51501,1.41361,0.852581,1.27404,2.0665,2.92184
1.026,5.05202,7.11235,5.26919,4.53804,0.854434,3.71695,3.97822,3.88597,2.38406,0.978302,0.0845455,2.12333,1.90233,2.24392,0.310357,1.09584,2.20651,1.61353,5.12501,2.02023,2.22458,2.26815,2.26379,3.48464,2.55119,2.95682,1.4419,1.24779,4.07618,2.1955,1.43304,3.97125,1.43644,10.194,2.10227,5.39699,0.628097,0.334,0.0819008,0.122244,1.71333,2.3935,0.308583,0.872928,1.55634,1.42914,0.845911,1.31998,2.05018,2.97347
1.028,5.07191,7.04432,5.25078,4.57479,0.849853,3.69524,3.96163,3.87078,2.36085,0.893333,0.0924793,2.29785,1.87942,2.25665,0.366879,1.13487,2.23,1.7586,5.12712,2.04138,2.23431,2.26403,2.34923,3.53197,2.4252,2.95441,1.49137,1.25255,4.05876,2.19,1.45524,3.9259,1.46783,10.2222,2.08941,5.49816,0.684042,0.3909,0.0632515,0.147109,1.69005,2.38483,0.353449,0.893333,1.61372,1.48916,0.866859,1.35236,2.02915,3.08423
1.03,5.06421,7.00667,5.24537,4.61581,0.867253,3.65636,3.95959,3.85812,2.29214,0.86022,0.0927057,2.39351,1.83157,2.3056,0.449382,1.19094,2.23714,1.92641,5.13277,2.03594,2.24418,2.23575,2.35252,3.55039,2.3991,2.96581,1.54481,1.28015,4.06102,2.16063,1.45371,3.90726,1.53964,10.2376,2.06667,5.65013,0.722,0.416229,0.056,0.219747,1.67536,2.38305,0.448979,0.968342,1.61504,1.56314,0.864615,1.3924,1.99037,3.2564
1.032,5.06578,6.98303,5.2581,4.61732,0.872106,3.59091,3.94717,3.84718,2.24485,0.853333,0.0959321,2.59986,1.77503,2.39461,0.493485,1.21382,2.24418,2.05236,5.14478,2.04532,2.2487,2.192,2.39137,3.52265,2.38647,2.99978,1.62453,1.30813,4.07955,2.16094,1.47243,3.88637,1.60146,10.2458,2.05643,5.71973,0.749595,0.451953,0.0399419,0.353683,1.65899,2.31849,0.47098,1.00067,1.6,1.56772,0.883998,1.43304,1.95339,3.39819
1.034,5.04753,6.97184,5.3063,4.68582,0.8711,3.55039,3.9503,3.86205,2.23,0.793141,0.104167,2.79271,1.74667,2.41426,0.574955,1.24128,2.2208,2.16367,5.13523,2.05764,2.22661,2.19,2.4291,3.50794,2.3056,3.03303,1.67933,1.32891,4.05258,2.17126,1.48084,3.82589,1.69284,10.2734,2.06461,5.87367,0.770435,0.473333,0.0369816,0.405318,1.69333,2.26266,0.485022,1.02042,1.57023,1.61353,0.921668,1.44684,1.90052,3.566
1.036,4.98944,7.00672,5.42402,4.65641,0.896368,3.46722,3.91983,3.86272,2.19,0.624659,0.105431,2.99947,1.68636,2.43,0.658352,1.23097,2.18439,2.19486,5.09764,2.08152,2.23311,2.16546,2.43,3.48475,2.24388,3.1229,1.71278,1.34618,4.02406,2.19,1.50429,3.73383,1.77773,10.2946,2.04017,6.13332,0.782585,0.491085,0.0322604,0.471993,1.68988,2.23,0.496046,1.06471,1.52307,1.66211,1.02042,1.52667,1.84067,3.71007
1.038,4.87428,6.99393,5.59718,4.57371,0.946793,3.51932,3.9124,3.8442,2.17273,0.55825,0.0990909,3.13634,1.66678,2.43,0.750202,1.16495,2.15224,2.23052,5.09878,2.06629,2.26403,2.16787,2.46876,3.44101,2.2027,3.17996,1.73028,1.40274,4.01485,2.2027,1.50101,3.64486,1.80026,10.3464,2.00538,6.33152,0.789068,0.486917,0.0216217,0.526667,1.71821,2.19,0.50475,1.09779,1.38942,1.75489,1.0767,1.56349,1.81333,3.86667
1.04,4.75313,7.04686,5.74587,4.56124,0.980802,3.48071,3.89158,3.82146,2.19,0.47812,0.0820126,3.27638,1.65627,2.4263,0.802264,1.13213,2.09464,2.26783,5.10616,2.05489,2.28792,2.13541,2.53695,3.40198,2.18985,3.2912,1.79101,1.43318,4.01341,2.22977,1.535,3.58333,1.81384,10.3342,1.98,6.45081,0.807917,0.50536,0.0300009,0.599879,1.75759,2.1629,0.498621,1.1421,1.32033,1.77333,1.14664,1.68475,1.76949,3.92172
1.042,4.63258,7.0775,6.06627,4.47502,0.966904,3.48522,3.91048,3.76254,2.18267,0.415583,0.0812397,3.43124,1.71333,2.40697,0.853548,1.11344,1.99337,2.25281,5.10903,2.03465,2.29785,2.09333,2.57141,3.36676,2.18983,3.34362,1.78968,1.37834,4.00715,2.2208,1.51807,3.50339,1.85021,10.3698,1.98667,6.6096,0.812214,0.481379,0.0446262,0.66,1.77261,2.11556,0.473333,1.18474,1.23447,1.72846,1.21651,1.81326,1.78077,3.97649
1.044,4.53279,7.11038,6.40658,4.43048,1.01163,3.53689,3.92383,3.71695,2.1629,0.328237,0.0877598,3.50316,1.6929,2.38548,0.88,1.07739,1.88679,2.2487,5.15455,2.00729,2.32149,2.08667,2.55119,3.38441,2.19241,3.36763,1.80825,1.38877,4.0371,2.20543,1.5349,3.4567,1.87915,10.3759,1.93832,6.70081,0.813533,0.466851,0.052,0.646667,1.79955,2.11111,0.470976,1.19082,1.19599,1.72382,1.2783,1.9,1.79358,3.98604
1.046,4.41586,7.14376,6.61488,4.43951,0.982542,3.6381,3.93,3.71345,2.10778,0.254286,0.082562,3.58997,1.71091,2.32159,0.989661,0.967318,1.78685,2.26403,5.18892,1.91755,2.33085,2.08434,2.55531,3.34999,2.23114,3.43498,1.85006,1.37788,4.00077,2.22982,1.57184,3.43674,1.90667,10.313,1.92924,6.76667,0.782368,0.4504,0.06,0.645976,1.83424,2.04774,0.466851,1.19536,1.233,1.71333,1.42828,1.99763,1.81834,3.98799
1.048,4.33072,7.18533,6.69473,4.44743,0.973711,3.71007,3.94342,3.72272,2.08667,0.22181,0.0799927,3.63335,1.72819,2.29848,1.03795,0.893333,1.64518,2.23,5.2421,1.86667,2.29843,2.07819,2.52688,3.34362,2.26783,3.49836,1.92329,1.35528,3.97319,2.22955,1.60746,3.38773,1.92904,10.2543,1.9758,6.80881,0.762609,0.447198,0.0812397,0.685756,1.87758,2.01841,0.418971,1.11727,1.2837,1.67618,1.5349,2.04963,1.84128,4.01341
1.05,4.254,7.19,6.77209,4.50508,0.95247,3.73845,3.95678,3.77263,2.07333,0.238524,0.0832231,3.73383,1.71278,2.35176,1.09779,0.862857,1.52954,2.2202,5.37393,1.81843,2.32159,2.11222,2.42403,3.3621,2.39027,3.53197,2.0007,1.37828,3.96454,2.23311,1.63022,3.37486,1.98303,10.1733,2.03184,6.86891,0.75087,0.443196,0.0925967,0.672857,1.97506,1.9421,0.402574,1.07607,1.29952,1.65899,1.58873,2.0765,1.93424,4.03808
1.052,4.27646,7.19,6.82498,4.54983,0.863108,3.75547,3.96268,3.85107,2.07567,0.2137,0.056,3.77829,1.68475,2.26834,1.1192,0.843583,1.48373,2.18996,5.54644,1.72805,2.26567,2.13448,2.38708,3.37989,2.441,3.61942,2.05333,1.40722,3.97879,2.21968,1.67316,3.41325,2.00729,10.1451,2.07438,6.88202,0.734526,0.431735,0.104503,0.657272,2.06677,1.88758,0.353683,1.01143,1.35138,1.62177,1.6288,2.1402,1.94387,4.0204
1.054,4.31475,7.1813,6.78,4.60968,0.845482,3.74836,3.98923,3.87712,2.08743,0.217194,0.0322604,3.79003,1.67746,2.26782,1.16495,0.840125,1.42066,2.16494,5.76231,1.65989,2.22938,2.17111,2.36841,3.43325,2.64281,3.68266,2.09504,1.42171,3.97781,2.24506,1.71333,3.43881,2.07271,10.1029,2.08245,6.8928,0.641429,0.438563,0.104488,0.558632,2.1269,1.81843,0.334149,0.946181,1.47205,1.56623,1.68545,2.1674,2.01949,4.0036
1.056,4.42386,7.15362,6.7118,4.68553,0.819646,3.79429,4.0036,3.88466,2.10375,0.248727,0.064007,3.76003,1.60667,2.38142,1.18229,0.842115,1.3692,2.13529,6.18453,1.56466,2.17877,2.21355,2.3056,3.43674,2.83756,3.71345,2.12444,1.45548,3.98791,2.19,1.74897,3.47695,2.10503,10.0325,2.06718,6.89051,0.626179,0.442313,0.0920027,0.544244,2.21571,1.73729,0.337947,0.863108,1.56349,1.52136,1.72,2.17742,2.05903,4.02799
1.058,4.45737,7.17356,6.58833,4.73941,0.844267,3.84849,3.9947,3.88698,2.08941,0.249945,0.0707315,3.7722,1.58457,2.38902,1.18236,0.865836,1.35073,2.15455,6.26375,1.53615,2.11333,2.26467,2.21783,3.42765,2.96893,3.77669,2.18707,1.45818,3.99363,2.13119,1.8192,3.45213,2.20295,9.87413,2.06484,6.8938,0.540674,0.471993,0.0833502,0.498621,2.30013,1.61353,0.352,0.849798,1.7171,1.51807,1.71057,2.175,2.06484,4.00849
1.06,4.60968,7.15085,6.35685,4.85051,0.841742,3.83223,3.99698,3.90882,2.11111,0.272453,0.0632515,3.73829,1.53196,2.41958,1.13313,0.88034,1.31239,2.16382,6.35685,1.54933,2.04963,2.38224,2.13669,3.43299,3.06013,3.81385,2.3507,1.42797,3.97833,2.10219,1.81843,3.41345,2.3106,9.66085,2.05559,6.88307,0.466702,0.515995,0.0769395,0.468218,2.4301,1.54242,0.370963,0.811934,1.85438,1.50513,1.66667,2.19,2.09464,3.96603
1.062,4.65516,7.13203,6.09726,4.87378,0.790761,3.84787,3.97125,3.90022,2.13265,0.289482,0.0644951,3.71891,1.50439,2.44829,1.09248,0.949599,1.34631,2.14282,6.44088,1.52059,1.98667,2.43118,2.09573,3.37486,3.17038,3.85689,2.38984,1.41966,3.95843,2.04418,1.81429,3.39285,2.41705,9.376,2.04607,6.82667,0.437792,0.550833,0.0588467,0.457433,2.50418,1.48513,0.383667,0.75398,1.97807,1.45818,1.68636,2.15364,2.1153,3.95699
1.064,4.675,7.12023,5.76231,4.96286,0.789696,3.85806,3.94678,3.89326,2.14703,0.31694,0.0446262,3.73373,1.49977,2.43,1.07607,1.03215,1.34943,2.10634,6.43242,1.51718,1.93111,2.46328,1.99896,3.39261,3.26933,3.88232,2.48586,1.42667,3.97254,1.94654,1.86809,3.34999,2.64281,9.07459,2.03594,6.80667,0.394323,0.627872,0.0622339,0.441134,2.69569,1.39209,0.418673,0.643066,2.07059,1.38028,1.5979,2.13265,2.13119,3.95483
1.066,4.76677,7.07342,5.43421,4.97433,0.788558,3.85228,3.91965,3.86839,2.14094,0.357605,0.0399419,3.68411,1.4281,2.43,1.06524,1.12958,1.40162,2.03687,6.51355,1.53718,1.90223,2.51373,1.94667,3.32448,3.36763,3.95959,2.65766,1.45679,3.94717,1.87974,1.95439,3.29765,2.77428,8.89406,1.95919,6.66828,0.292836,0.675275,0.0680192,0.39557,2.86682,1.31082,0.465096,0.630847,2.17384,1.39697,1.56772,1.99037,2.13194,3.94226
