time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0.294598,7.82682,6.48904,0.104044,1.27601,2.23113,5.46,1.30286,0.289167,6.18174,6.32872,0.905304,7.61672,1.11112,0.283333,3.43217,7.874,0.962818,0.194014,6.41417,4.81615,7.71042,0.255905,1.91399,1.32206,0.523314,1.34159,7.865,6.47481,4.17473,6.25843,1.15861,7.67211,1.11112,3.97218,1.36051,0.851854,0.167547,0.356623,3.40084,3.99473,7.39418,2.57002,1.01698,7.57328,0.2079,2.63562,0.165109,3.94927,2.07618
1.002,0.3178,7.84045,6.50421,0.117839,1.29712,2.06642,5.528,1.30028,0.286552,6.15314,6.33053,0.867377,7.65966,1.1155,0.257691,3.26946,7.88691,0.949558,0.184891,6.37772,4.99355,7.73226,0.216455,1.81406,1.30149,0.499325,1.36648,7.85136,6.48904,4.34128,6.27682,1.16494,7.70856,1.09043,4.07538,1.29712,0.774262,0.167935,0.399266,3.43217,4.06356,7.34983,2.58176,1.02958,7.65966,0.187717,2.67274,0.148152,3.91508,2.10315
1.004,0.30908,7.83773,6.50961,0.113291,1.30013,1.89887,5.49111,1.30149,0.2755,6.13904,6.31713,0.816734,7.78864,1.12341,0.255758,3.15591,7.90325,0.960891,0.170761,6.38862,5.13672,7.75499,0.216772,1.69073,1.20336,0.448789,1.38116,7.805,6.55123,4.47951,6.35653,1.14845,7.73226,1.06043,4.13236,1.26834,0.733904,0.19337,0.419738,3.43809,4.07538,7.31845,2.62984,1.05122,7.70856,0.196196,2.77093,0.135357,3.92587,2.1391
1.006,0.289167,7.835,6.48375,0.151774,1.31665,1.72166,5.39143,1.27329,0.273963,6.14102,6.31636,0.808873,7.82409,1.14845,0.255905,3.09652,7.92599,0.952566,0.15663,6.40474,5.28857,7.75702,0.2079,1.65616,1.16344,0.426289,1.39169,7.775,6.67086,4.61133,6.39189,1.10388,7.76108,1.04595,4.14759,1.22365,0.686813,0.190543,0.476889,3.45404,4.01669,7.25889,2.66994,1.01614,7.7553,0.216455,2.88262,0.118665,3.89042,2.17083
1.008,0.275446,7.79682,6.4287,0.194384,1.31824,1.58753,5.34218,1.24986,0.275379,6.17549,6.33852,0.754573,7.84864,1.14942,0.271139,3.09413,8.00506,0.898772,0.150978,6.40485,5.3942,7.74456,0.231233,1.61938,1.15723,0.383075,1.39595,7.65966,6.69228,4.74287,6.45773,1.05319,7.76955,1.04957,4.1676,1.15861,0.631429,0.2079,0.520252,3.47979,3.94927,7.22508,2.72448,1.01336,7.77773,0.226237,2.94196,0.111307,3.84835,2.16431
1.01,0.279397,7.78072,6.40474,0.261112,1.32753,1.53061,5.27268,1.17059,0.279397,6.18641,6.31406,0.726635,7.86227,1.15434,0.26832,3.09716,8.07542,0.888423,0.179239,6.39648,5.45853,7.70245,0.226237,1.6279,1.12531,0.317685,1.38699,7.595,6.80772,4.80015,6.621,1.03147,7.78864,1.03973,4.16259,1.09302,0.608459,0.219631,0.599386,3.39618,3.86303,7.10105,2.75535,0.995259,7.805,0.238413,2.95717,0.107808,3.72665,2.16251
1.012,0.2755,7.77773,6.36162,0.294598,1.29472,1.47522,5.22179,1.15249,0.284943,6.19056,6.28579,0.667033,7.86773,1.19305,0.260406,3.22965,8.12951,0.785185,0.153804,6.41608,5.53143,7.63845,0.2345,1.60532,1.07331,0.291379,1.39629,7.55302,6.87929,4.94313,6.87789,1.03973,7.78274,1.07129,4.15753,1.04238,0.580395,0.261112,0.635385,3.36993,3.79681,7.162,2.76708,1.0026,7.84045,0.286552,3.01941,0.0954276,3.65307,2.1436
1.014,0.266007,7.76955,6.31636,0.347909,1.28917,1.39302,5.18748,1.1457,0.280115,6.16215,6.26834,0.647705,7.85409,1.23248,0.231233,3.31184,8.15845,0.726635,0.147511,6.40384,5.68851,7.63736,0.216076,1.59797,1.04595,0.222994,1.42599,7.57328,7.05863,5.02227,7.04229,1.06448,7.77773,1.10902,4.14913,0.969123,0.560011,0.2755,0.667033,3.25845,3.60088,6.903,2.80259,1.03973,7.84864,0.311309,3.02972,0.0940095,3.5213,2.11663
1.016,0.26798,7.74761,6.27973,0.431954,1.28369,1.37019,5.13672,1.12532,0.275446,6.16063,6.24982,0.658271,7.81591,1.2578,0.204186,3.35122,8.18186,0.694725,0.145326,6.4071,5.73686,7.63712,0.195398,1.61822,0.992632,0.172137,1.44047,7.61672,7.10105,5.08124,7.20594,1.06006,7.77227,1.12905,4.1365,0.922105,0.563465,0.294598,0.682857,3.18446,3.42811,6.83646,2.88109,1.05681,7.85788,0.31825,3.05339,0.100589,3.39231,2.09416
1.018,0.28977,7.74678,6.23281,0.561111,1.24549,1.3103,5.17427,1.09664,0.278224,6.16057,6.26013,0.686705,7.76409,1.30013,0.194014,3.4636,8.20499,0.667033,0.142094,6.39189,5.75374,7.58199,0.204674,1.60074,0.998879,0.148152,1.45892,7.63845,7.16472,5.2082,7.34983,1.02958,7.78159,1.1429,4.12157,0.867377,0.572951,0.303036,0.682136,3.09423,3.1937,6.77739,2.91152,1.03509,7.85136,0.326675,3.02236,0.113291,3.34191,2.11213
