time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0.927288,1.68817,3.456,3.9655,2.28138,5.27814,3.85273,2.60085,0.252294,0.996893,0.0999117,3.94013,2.78346,0.662564,0.340874,3.48316,3.70452,0.999379,2.13557,3.942,5.76148,2.8326,13.613,2.65868,2.97692,5.19033,1.22968,2.06704,4.8965,2.86689,3.76678,3.07371,3.04899,4.19104,14.6802,3.43867,2.65549,3.11263,3.19902,3.10703,5.32933,2.62105,1.09152,3.16409,14.17,2.43967,0.456567,5.47283,3.38138,0.27115
1.002,0.877373,1.85054,3.78409,3.92923,2.34768,5.21758,3.64198,2.26548,0.277719,1.1901,0.0731669,3.98362,2.82795,0.487277,0.494754,3.65923,3.64198,0.991612,2.26432,3.84429,5.6439,2.89285,14.015,2.7143,3.03361,5.39473,1.12572,2.31299,4.9043,2.87156,3.85745,3.01616,3.1295,4.07462,14.5805,3.43082,2.69227,2.91538,3.25039,3.15794,5.24999,2.60378,1.48824,2.99793,14.2073,2.51,0.35246,5.44474,3.3948,0.227702
1.004,0.599547,1.9531,3.94102,3.94013,2.1059,5.13492,3.54501,1.99974,0.432176,1.1686,0.0553204,4.27687,2.988,0.381442,0.407732,3.73074,3.55735,0.765311,2.27355,3.57615,5.64009,2.87338,14.0522,2.78495,2.91508,5.40835,1.40825,2.61843,4.94936,2.79844,3.87198,2.97722,3.26348,3.99625,14.4127,3.40593,2.67128,2.95142,3.25708,3.16509,5.31297,2.57955,1.7259,2.96458,14.282,2.60911,0.30301,5.3,3.50968,0.31931
1.006,0.526374,2.29507,3.96038,3.77958,1.94239,5.08333,3.52778,1.60674,0.424286,1.22504,0.0383287,4.49119,2.92378,0.288544,0.487273,3.84068,3.612,0.902258,2.456,3.456,5.60186,2.75228,13.9851,2.8604,3.046,5.46574,1.43095,2.726,4.90996,2.77852,3.70825,2.80023,3.33467,3.84316,14.4943,3.38991,2.71936,2.8759,3.39807,3.08504,5.22112,2.58126,2.022,3.046,14.2252,2.60306,0.305079,5.25,3.69059,0.210726
1.008,0.526154,2.422,3.9655,3.64885,1.89034,5.02373,3.66651,1.01495,0.525714,1.22695,0.0640927,4.48387,2.76734,0.348195,0.386484,4.07462,3.5259,0.951391,2.55585,3.26533,5.59136,2.64735,13.6678,2.99541,3.04615,6.22938,1.22744,2.77071,4.8579,2.86111,3.74965,2.7955,3.30031,3.67217,14.6197,3.55526,2.67371,3.02342,3.48478,3.01881,5.20754,2.62333,2.23235,3.12425,14.3221,2.7143,0.303533,5.1496,3.87855,0.165333
1.01,0.554852,2.498,4.00208,3.40243,1.83631,4.8025,3.59946,1.0611,0.530724,1.30521,0.080691,4.54613,2.918,0.344138,0.36069,4.27687,3.40688,0.999078,2.63498,3.07164,5.48959,2.51521,13.7594,3.07467,3.14897,6.9374,1.56792,2.66424,4.82573,2.82635,3.61769,2.78252,3.19031,3.66479,14.7451,3.57956,2.67443,3.15127,3.38205,2.89098,4.86817,2.63929,2.61753,3.20081,14.4127,2.7121,0.358132,5.23121,3.84027,0.256
1.012,0.593245,2.64259,4.17846,3.44246,1.98728,4.62885,3.57956,0.89449,0.524579,1.538,0.0587576,4.6189,2.84026,0.40939,0.349404,4.49068,3.56,1.07433,2.71878,2.90728,5.46311,2.57534,13.5681,3.12738,3.2785,6.54476,1.28991,2.71064,4.65683,2.95095,3.52333,2.8506,3.35425,3.49597,14.7626,3.77131,2.64104,3.10703,3.48316,2.86689,4.75259,2.62382,2.64225,3.25039,14.4687,2.83547,0.416484,5.18078,3.99192,0.345767
1.014,0.552727,2.70482,4.27192,3.43867,1.83233,4.48852,3.73192,0.577273,0.496821,1.734,0.0953575,4.57538,2.91131,0.330436,0.35096,4.64147,3.53711,1.16247,2.70609,2.96328,5.4587,2.52818,13.9279,3.14836,3.14836,6.96764,1.31476,2.71378,4.52084,2.92473,3.36189,2.89347,3.38205,3.40593,15.122,3.86983,2.68128,3.15333,3.37926,2.80889,4.5929,2.62831,2.61303,3.1626,14.5242,2.99155,0.353016,5.33855,4.11863,0.377033
1.016,0.524176,2.77756,4.37346,3.25089,1.926,4.34598,3.62984,0.389536,0.521595,1.7789,0.115769,4.54526,2.75574,0.294711,0.308643,4.8734,3.59069,1.14064,2.75737,2.88636,5.26608,2.48156,13.8838,3.32852,3.02267,6.85487,1.31417,2.71113,4.30526,2.936,3.10083,2.99669,3.43845,3.49067,16.4029,3.86631,2.62652,3.30031,3.36624,2.76662,4.48862,2.66006,2.59133,3.19119,14.6,3.19391,0.422782,5.27209,4.09879,0.227213
1.018,0.509341,2.78796,4.355,3.174,2.0278,4.08458,3.63256,0.349562,0.61377,1.65067,0.27115,4.64323,2.83475,0.24132,0.231174,4.95333,3.39051,1.20003,2.78346,3.02623,4.98333,2.502,14.0355,3.34596,2.988,6.81589,1.17998,2.74639,3.91467,3.06024,3.0746,3.26863,3.37926,3.442,16.4769,3.97112,2.63224,3.38205,3.37308,2.742,4.3966,2.66841,2.64462,3.25708,14.6802,3.334,0.381919,5.33452,4.23038,0.200696
