time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,0,0,0.01,0,0.0100597,0,0,0,0.01,0.0101137,0,0.00447761,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.009984,0.01,0.01,0,0.01
1.002,0,0,0.01,0,0.010038,0,0,0,0.01,0.0100631,0,0.0055814,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00943461,0.01,0.01,0,0.01
1.004,0,0,0.01,0,0.0100546,0,0,0,0.01,0.0100691,0,0.00601605,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.0086622,0.01,0.01,0,0.01
1.006,0,0,0.01,0,0.01006,0,0,0,0.01,0.0100674,0,0.00656087,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.00998407,0.01,0,0,0.01,0.01,0,0.01,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00737725,0.01,0.01,0,0.01
1.008,0,0,0.01,0,0.0100294,0,0,0,0.01,0.010048,0,0.00745021,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.0099863,0.01,0,0,0.01,0.01,0,0.0100014,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00714286,0.01,0.01,0,0.01
1.01,0,0,0.01,0,0.0100328,0,0,0,0.01,0.0101037,0,0.00806489,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.00983483,0.01,0,0,0.01,0.01,0,0.0100477,0,0.01,0.01,0,0,0.01,0.01,0.01,0.0056044,0.01,0.01,0,0.01
1.012,0,0,0.01,0,0.010004,0,0,0,0.01,0.01006,0,0.00806818,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.0073049,0.01,0,0,0.01,0.01,0,0.0100559,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00529188,0.01,0.01,0,0.01
1.014,0,0,0.01,0,0.01,0,0,0,0.01,0.0100363,0,0.0080305,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.0069512,0.01,0,0,0.01,0.01,0,0.0100609,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00227492,0.01,0.01,0,0.01
1.016,0,0,0.01,0,0.01,0,0,0,0.01,0.0100268,0,0.00932693,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.0069512,0.01,0,0,0.01,0.01,0,0.0100779,0,0.01,0.01,0,0,0.01,0.01,0.01,0.00183346,0.01,0.01,0,0.01
1.018,0,0,0.01,0,0.01,0,0,0,0.01,0.0100397,0,0.00997093,0,0.01,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.0062963,0.01,0,0,0.01,0.01,0,0.0100779,0,0.01,0.01,-6.98893e-06,0,0.01,0.01,0.01,0.000724429,0.01,0.01,0,0.01
