time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,5.70989,1.85412,0.201667,8.78158,1.09307,0.374762,0.806648,1.95747,2.27831,1.38715,3.68411,2.48622,1.93725,1.68623,4.8777,0.971571,1.18992,0.558984,2.53705,0.804474,3.26114,1.83083,3.57257,3.39611,1.47234,1.84636,0.952893,1.94594,0.217086,0.257287,3.43931,1.4176,1.91737,2.21821,0.0876701,7.71429,0.933,0.616615,2.27423,6.6184,1.96921,1.8867,2.19363,0.617628,0.550673,0.915355,0.119317,0.295,0.655315,6.45608
1.002,5.89016,1.79986,0.185,8.73077,1.19,0.416259,0.759319,1.97617,2.22158,1.41644,3.68952,2.46838,1.88037,1.63639,4.6863,0.979923,1.25,0.535078,2.55196,0.855968,3.28967,1.86203,3.58163,3.37781,1.47777,1.89539,0.958378,1.96459,0.211209,0.248333,3.44517,1.47234,1.92322,2.19774,0.0881967,7.86303,0.920743,0.598,2.31288,6.59298,2.06947,1.89324,2.19754,0.615323,0.573198,0.874112,0.145853,0.238333,0.675477,6.41596
1.004,5.93625,1.74148,0.157023,8.66811,1.30154,0.465586,0.679174,1.96459,2.19593,1.38744,3.70995,2.49637,1.87652,1.55114,4.50898,1.02238,1.33875,0.550625,2.56261,0.899462,3.32574,1.91375,3.6206,3.36426,1.48482,1.93266,0.951882,1.99418,0.204328,0.235667,3.45538,1.52009,1.93301,2.18917,0.0914754,7.93772,0.926005,0.594982,2.38743,6.56938,2.19184,1.90961,2.16971,0.6089,0.586661,0.814958,0.130751,0.221667,0.665502,6.37828
1.006,6.04903,1.65688,0.15996,8.58718,1.41644,0.507593,0.615376,1.96758,2.17352,1.39396,3.7173,2.48269,1.86648,1.49369,4.26587,1.03337,1.43923,0.5545,2.57604,0.932695,3.27492,1.92212,3.61704,3.35222,1.50294,1.97261,0.919587,2.04369,0.21914,0.228333,3.477,1.52137,1.93266,2.14747,0.0935728,8.09226,0.921401,0.581155,2.43264,6.58702,2.25736,1.91312,2.09971,0.614602,0.5935,0.802512,0.14912,0.210688,0.647652,6.31152
1.008,6.24091,1.54788,0.14395,8.50395,1.52009,0.56642,0.598,2.01728,2.15757,1.36486,3.72456,2.46495,1.85412,1.4176,3.97631,1.00933,1.49279,0.572188,2.62185,0.9337,3.28297,1.94117,3.63418,3.36109,1.53294,2.01835,0.91603,2.07924,0.242795,0.225667,3.52549,1.56065,1.91759,2.09191,0.0871566,8.19639,0.924889,0.579879,2.48736,6.61278,2.3781,1.89088,2.07615,0.590366,0.624228,0.777235,0.148398,0.208333,0.661763,6.30435
1.01,6.28495,1.4176,0.156505,8.23546,1.60437,0.598,0.55156,2.03901,2.15392,1.31375,3.72186,2.46094,1.82714,1.31894,3.72697,1.00405,1.5223,0.557093,2.67599,0.933621,3.28681,1.94736,3.68905,3.30661,1.55298,2.05857,0.891111,2.17006,0.251802,0.220333,3.61704,1.5741,1.91646,2.07704,0.0895082,8.27562,0.941778,0.589285,2.55774,6.61355,2.45297,1.91468,2.06025,0.586563,0.702203,0.746801,0.149002,0.200867,0.694085,6.32602
1.012,6.35897,1.29431,0.15873,8.21548,1.67,0.603333,0.462552,2.0315,2.11858,1.2954,3.71108,2.45787,1.8232,1.26687,3.62681,0.98563,1.54997,0.526721,2.725,0.933,3.32654,1.96284,3.72456,3.27241,1.55114,2.08979,0.87488,2.25483,0.2685,0.205,3.7173,1.56611,1.87417,2.11203,0.0983321,8.29745,0.940488,0.579202,2.57248,6.63882,2.53705,1.91525,2.06085,0.581155,0.761364,0.710537,0.144586,0.215504,0.638475,6.40817
1.014,6.39704,1.16227,0.171667,8.15829,1.74852,0.607148,0.394762,1.99418,2.09016,1.23503,3.71264,2.40751,1.78743,1.26375,3.55465,0.979627,1.56065,0.505378,2.79076,0.912697,3.37825,1.95747,3.73241,3.15032,1.55813,2.11821,0.855968,2.30865,0.312609,0.199145,3.97631,1.60464,1.84453,2.11858,0.130254,8.31695,0.952893,0.572188,2.64917,6.65595,2.5513,1.91593,2.0315,0.513934,0.774193,0.684816,0.137152,0.213785,0.622845,6.43536
1.016,6.40073,1.02764,0.211337,8.01124,1.82714,0.615877,0.342532,2.01515,2.04785,1.20426,3.68905,2.3715,1.73492,1.28165,3.50477,0.978436,1.56285,0.4765,2.86887,0.90569,3.39845,1.93826,3.75085,3.09212,1.58656,2.12868,0.856192,2.37056,0.335714,0.191071,4.26684,1.62082,1.78225,2.12868,0.144586,8.3382,0.958378,0.595272,2.76569,6.69079,2.55233,1.91737,2.01813,0.463935,0.811863,0.655028,0.126647,0.226333,0.6325,6.50866
1.018,6.40373,0.957683,0.234438,8.04769,1.86792,0.613155,0.301205,1.99258,2.01515,1.14691,3.66994,2.33254,1.71828,1.27625,3.48454,0.980831,1.55821,0.476584,2.90328,0.86738,3.4447,1.91694,3.74201,3.02573,1.58657,2.07615,0.831939,2.4073,0.36619,0.214967,4.5909,1.65138,1.74148,2.13716,0.172516,8.23546,0.975081,0.60461,2.89798,6.71914,2.53532,1.92275,2.00226,0.465586,0.84167,0.616906,0.0935728,0.23371,0.641798,6.63882
