time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,2.16621,0.239626,4.62935,3.19667,4.82081,0.0879781,2.05574,6.59131,3.45684,0.243549,2.97333,5.94479,2.34961,5.96163,5.34294,2.71018,3.65396,3.61473,2.36867,5.46558,0.52726,6.13949,0.639484,0.683226,1.78224,3.43576,1.78153,6.3818,4.41046,3.6159,3.492,0.569961,3.56018,2.8508,4.64424,0.880909,2.58322,1.89474,2.03213,1.99629,0.25661,0.258824,2.029,6.09191,1.0323,6.4124,2.51931,0.834079,5.68886,0.48
1.002,2.11224,0.212022,4.59981,3.15109,4.82727,0.12568,2.07409,6.55527,3.46492,0.251,2.98168,6.045,2.34422,5.92021,5.2609,2.77069,3.56413,3.56018,2.41509,5.29385,0.5425,6.17201,0.5575,0.620651,1.75495,3.45221,1.90344,6.34532,4.43427,3.61399,3.4296,0.614793,3.55261,2.75074,4.61371,0.894946,2.59096,1.92231,2.04325,1.99892,0.188384,0.29381,2.10618,6.06664,1.0091,6.51428,2.51593,0.830921,5.8073,0.5149
1.004,2.11318,0.219437,4.54679,3.10523,4.83189,0.113146,2.10776,6.53302,3.45271,0.251059,2.91678,6.088,2.294,5.88066,5.25784,2.82728,3.4607,3.59353,2.46568,5.12481,0.587635,6.24156,0.600232,0.552355,1.76044,3.4642,2.00038,6.39549,4.50723,3.61473,3.3874,0.631725,3.52697,2.66178,4.67651,0.87305,2.59533,1.90353,1.96427,1.9981,0.130667,0.324821,2.14803,6.07258,1.06756,6.57063,2.56207,0.828289,5.86171,0.5425
1.006,2.05683,0.222735,4.56165,3.07583,4.92469,0.171573,2.15438,6.48668,3.45239,0.253349,2.82102,6.0973,2.29616,5.81955,5.22508,2.88851,3.4094,3.59576,2.52274,4.97667,0.705579,6.28879,0.640516,0.531481,1.74519,3.45412,2.04827,6.43686,4.54975,3.55661,3.34823,0.640516,3.52457,2.5948,4.81665,0.881801,2.64,1.86573,1.93393,1.9807,0.116818,0.3653,2.14366,6.08586,1.09007,6.68504,2.59096,0.838218,5.90409,0.5575
1.008,2.0569,0.274006,4.44351,2.98747,4.98485,0.225757,2.15473,6.47304,3.45318,0.218161,2.73005,6.1036,2.29846,5.71339,5.16577,2.93244,3.31199,3.58888,2.62892,4.89031,0.840047,6.32484,0.653547,0.5,1.78854,3.4428,2.07707,6.42045,4.56165,3.52153,3.24701,0.692968,3.49221,2.57404,4.88172,0.855551,2.66961,1.75763,1.91371,2.04186,0.0721739,0.35433,2.21061,6.0956,1.067,6.77098,2.54494,0.837867,5.79078,0.615708
1.01,2.05063,0.294775,4.35507,2.91888,5.01682,0.249048,2.17949,6.50011,3.44077,0.222735,2.5081,6.15114,2.27608,5.68332,5.19075,2.95696,3.37537,3.5934,2.6772,4.88941,0.927898,6.4178,0.740175,0.462263,1.86419,3.42575,2.15449,6.4124,4.59981,3.5071,3.25526,0.770976,3.49883,2.55977,4.9337,0.840047,2.69135,1.70189,1.89241,2.13186,0.0580386,0.370102,2.28968,6.07537,1.0903,6.73411,2.53385,0.845122,5.68332,0.609719
1.012,2.08849,0.319862,4.21512,2.83667,5.12077,0.267841,2.19382,6.51428,3.40451,0.217164,2.38798,6.15437,2.23321,5.69222,5.07314,3.00632,3.40737,3.60092,2.67,4.98523,0.975531,6.4591,0.808049,0.444242,1.88897,3.34823,2.24023,6.45395,4.57709,3.49152,3.26099,0.808049,3.51039,2.59533,4.91739,0.850277,2.69781,1.64792,1.88298,2.16276,0.0188136,0.443779,2.3275,6.10136,1.06755,6.8652,2.48854,0.90975,5.49614,0.601968
1.014,2.15697,0.377659,4.14429,2.7754,5.17401,0.293296,2.21351,6.56039,3.28034,0.209491,2.25005,6.14349,2.26361,5.5925,5.04624,3.01472,3.43063,3.61226,2.68578,5.0926,0.972353,6.53302,0.831711,0.391178,1.95241,3.27337,2.28197,6.47304,4.57281,3.49268,3.29855,0.829342,3.54097,2.70329,4.92469,0.893631,2.7469,1.51263,1.86725,2.19838,0.0383,0.487051,2.37644,6.12428,1.09706,6.77067,2.49151,0.940165,5.3778,0.580424
1.016,2.19738,0.490659,4.01971,2.72061,5.25115,0.276941,2.25719,6.56645,3.22639,0.23129,2.11318,6.18032,2.23539,5.59298,5.04015,3.03337,3.44907,3.66541,2.64577,5.20342,1.02123,6.42045,0.836711,0.356307,2.00208,3.24495,2.23677,6.51495,4.58805,3.47731,3.43826,0.837896,3.56351,2.83195,4.82035,0.940961,2.80973,1.41441,1.85916,2.22666,0.0132676,0.48,2.49526,6.13056,1.0919,6.70259,2.4702,0.971429,5.22508,0.5
1.018,2.22185,0.616244,3.94707,2.68578,5.28818,0.264955,2.2729,6.59848,3.12194,0.274237,1.99536,6.11107,2.20334,5.56016,5.07304,3.04622,3.45676,3.72263,2.69632,5.30494,1.04251,6.45395,0.837913,0.335455,2.06875,3.21867,2.18428,6.59131,4.65937,3.51207,3.48026,0.833816,3.57601,2.96391,4.70337,0.949093,2.86385,1.30854,1.83336,2.22246,0.017666,0.52726,2.53385,6.15114,1.12305,6.66018,2.43773,0.998293,5.05791,0.465057
