time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,4.89668,15.6303,10.9977,3.01192,3.05032,3.64599,6.34975,6.35529,5.04295,3.93347,4.81085,2.29571,0.781131,2.73266,3.2816,8.03132,8.82571,2.38814,3.89446,2.86002,2.78596,4.13991,3.51461,1.7078,10.6983,8.5513,3.2696,0.390952,1.08303,8.7332,2.53605,2.8761,1.43019,1.1093,0.798804,1.15065,1.93964,4.15575,5.69415,0.509174,0.917509,1.25281,2.30934,10.9013,2.59252,1.91,1.5606,4.14717,0.242667,9.76921
1.002,4.98477,15.6918,10.9747,2.98954,3.02615,3.67374,6.3318,6.34517,5.041,3.9416,4.77636,2.3327,0.758763,2.74239,3.17582,7.90964,8.81482,2.39752,3.87496,2.83452,2.7945,4.15571,3.50809,1.66164,10.7716,8.31089,3.2744,0.368989,1.13393,8.9731,2.53522,2.85652,1.50246,1.12854,0.839115,1.1974,1.90006,4.04519,5.69333,0.472333,0.882433,1.26099,2.25539,10.9479,2.6,2.01628,1.54667,4.15767,0.247794,9.69336
1.004,5.05193,15.7973,10.928,3.00003,3.00209,3.70328,6.29441,6.33798,5.03577,4.00364,4.67718,2.33801,0.681429,2.75583,3.1352,7.74572,8.69732,2.37394,3.82172,2.8054,2.8065,4.19838,3.48157,1.6202,10.8678,8.17146,3.30384,0.367778,1.14495,9.0768,2.56982,2.85732,1.56725,1.16436,0.88395,1.27154,1.85327,3.88973,5.67619,0.427718,0.875374,1.29644,2.21436,10.9771,2.62629,2.11533,1.55435,4.18107,0.242349,9.5601
1.006,5.2191,15.8643,10.9784,3.01041,2.97871,3.71627,6.2899,6.2899,5.01934,4.07478,4.56134,2.33485,0.641426,2.76394,3.05937,7.60427,8.69541,2.38404,3.77926,2.77994,2.85525,4.28777,3.41091,1.53641,10.8922,8.06617,3.36654,0.372499,1.15829,9.16548,2.6146,2.83,1.60288,1.1974,0.919212,1.34637,1.8122,3.76448,5.64098,0.405895,0.864377,1.29461,2.19325,10.9962,2.656,2.17157,1.58333,4.22507,0.261492,9.41907
1.008,5.34596,15.8839,10.9526,3.03253,2.98624,3.73794,6.32951,6.27303,5.02649,4.13022,4.42468,2.3221,0.604737,2.7744,3.024,7.49197,8.5732,2.40088,3.72945,2.75412,2.89438,4.36031,3.37043,1.48869,10.9273,7.9903,3.43367,0.384115,1.13864,9.29028,2.664,2.8054,1.64925,1.2217,0.958522,1.39434,1.73844,3.60126,5.59417,0.364667,0.864568,1.314,2.15497,11.1085,2.69538,2.19549,1.60066,4.24861,0.263176,9.33646
1.01,5.4752,15.8897,10.9447,3.08695,3.01404,3.75783,6.32992,6.23593,5.00129,4.19182,4.30067,2.29197,0.564926,2.76643,2.99809,7.41586,8.45829,2.4213,3.71458,2.76777,2.93039,4.45983,3.34977,1.40966,10.9362,7.90964,3.54076,0.409333,1.0953,9.32502,2.72918,2.78935,1.60633,1.25222,0.99978,1.47475,1.70593,3.46517,5.5409,0.356222,0.877541,1.34521,2.09745,11.1708,2.73266,2.19713,1.65458,4.22625,0.293483,9.24042
1.012,5.62918,15.9022,10.9495,3.13742,3.02788,3.80094,6.30207,6.15342,4.97986,4.29618,4.13353,2.2203,0.56566,2.78187,2.98714,7.35017,8.3993,2.47527,3.67947,2.75399,2.98972,4.56991,3.3063,1.36413,10.9696,7.83402,3.61165,0.446,1.0611,9.34467,2.75952,2.79085,1.6009,1.29234,1.02844,1.48947,1.65787,3.27781,5.5,0.324,0.935932,1.36521,2.01647,11.046,2.78187,2.15857,1.64088,4.20062,0.320667,9.16299
1.014,5.76268,15.9128,10.9243,3.21023,3.05,3.82427,6.28792,6.09088,4.91552,4.34124,3.957,2.1267,0.549524,2.78216,2.96067,7.29714,8.286,2.52021,3.6275,2.76062,3.03849,4.64773,3.2744,1.32946,10.9965,7.76187,3.67424,0.485498,1.04089,9.41847,2.82096,2.78256,1.55367,1.30487,1.05603,1.47753,1.69362,3.122,5.46689,0.302931,0.95127,1.35473,1.95225,11.0364,2.81746,2.10681,1.69465,4.15904,0.372667,9.09579
1.016,5.91243,15.8955,10.9474,3.31848,3.1286,3.84853,6.27241,5.96448,4.87795,4.4254,3.78973,2.01,0.566823,2.78589,2.94863,7.29167,8.13276,2.57378,3.62617,2.7559,3.122,4.73436,3.26691,1.29293,11.1085,7.68054,3.75908,0.533038,0.99978,9.47751,2.88725,2.76897,1.52559,1.33111,1.08303,1.46277,1.73856,2.966,5.40319,0.298136,1.0056,1.37102,1.83934,10.9977,2.85212,2.04443,1.73615,4.11744,0.447333,9.05033
1.018,6.03243,15.8535,10.9865,3.4444,3.1673,3.85605,6.21897,5.88488,4.84361,4.5055,3.65528,1.86072,0.563619,2.81384,2.94771,7.29902,8.07125,2.62057,3.55826,2.75,3.22538,4.81472,3.2792,1.25747,11.2045,7.64952,3.84219,0.578413,0.956648,9.512,2.9382,2.77253,1.52409,1.34178,1.09889,1.42254,1.80076,2.83625,5.34111,0.287876,1.05022,1.35245,1.72193,10.9947,2.88417,1.9497,1.80724,4.04519,0.475524,8.96346
1.02,6.15105,15.8533,10.9932,3.52935,3.22917,3.86689,6.14611,5.79161,4.76171,4.55389,3.50616,1.738,0.591778,2.82305,2.93808,7.30295,8.0601,2.64807,3.53376,2.77492,3.29914,4.83807,3.30698,1.22273,11.4623,7.59491,3.9051,0.640127,0.951648,9.44878,2.95939,2.75952,1.48196,1.37,1.08085,1.37247,1.88669,2.72935,5.27595,0.281286,1.10356,1.33088,1.61474,10.9717,2.92,1.87156,1.88339,3.94322,0.524601,8.89121
1.022,6.27258,15.8586,11.0272,3.6214,3.27881,3.88122,6.13295,5.69209,4.65395,4.58959,3.35248,1.6295,0.57419,2.85884,2.98932,7.31654,8.047,2.66093,3.48871,2.76599,3.34878,4.84317,3.35733,1.17227,11.8884,7.54261,3.96909,0.689838,0.959483,9.44844,2.9784,2.73018,1.4887,1.40846,1.08106,1.34552,1.98476,2.6146,5.232,0.28747,1.18446,1.32077,1.4557,10.9273,2.93098,1.7652,1.94196,3.86633,0.562292,8.65521
1.024,6.34247,15.7253,11.0942,3.6841,3.36819,3.88,6.09896,5.58182,4.59326,4.5979,3.22977,1.55136,0.556061,2.93534,3.04766,7.34138,8.07258,2.67437,3.44792,2.80065,3.41,4.85599,3.43013,1.15002,12.2119,7.49652,4.00941,0.77022,1.01853,9.36898,2.99082,2.71565,1.49134,1.42852,1.11202,1.29327,2.05575,2.50792,5.15218,0.265615,1.26902,1.33267,1.32364,10.8678,2.958,1.71351,1.99304,3.82108,0.656297,8.56978
1.026,6.34491,15.7214,11.1085,3.70624,3.44777,3.86896,6.09088,5.47152,4.49127,4.60285,3.16088,1.48822,0.598314,2.98209,3.0872,7.36022,8.0854,2.6973,3.39883,2.81,3.47265,4.86736,3.55286,1.08085,12.4695,7.49034,4.06148,0.864,1.07333,9.35311,2.96973,2.68572,1.57712,1.44814,1.14101,1.23234,2.12684,2.4289,5.04041,0.240667,1.35444,1.32344,1.16613,10.8186,2.99117,1.66382,2.01564,3.77264,0.708672,8.42719
1.028,6.33708,15.7493,11.1425,3.73729,3.56682,3.875,6.0368,5.38141,4.41079,4.59319,3.1064,1.42852,0.5798,3.0491,3.12454,7.422,8.09587,2.74071,3.32788,2.80782,3.50616,4.88525,3.6764,1.0552,12.881,7.49034,4.14129,0.947385,1.15567,9.32959,2.96753,2.63253,1.63267,1.47753,1.15545,1.21515,2.20399,2.33485,4.85536,0.234857,1.41304,1.28912,1.04267,10.745,3.0074,1.565,2.07688,3.73603,0.752619,8.33426
1.03,6.35126,15.758,11.1793,3.77059,3.64502,3.86707,5.98934,5.2688,4.3337,4.57139,3.1208,1.37286,0.600262,3.13664,3.13781,7.49387,8.11648,2.76491,3.2609,2.83333,3.54966,4.92115,3.77132,1.02869,13.3134,7.48522,4.21343,1.04968,1.2856,9.30758,2.95502,2.58387,1.70816,1.51445,1.17906,1.1971,2.26532,2.26934,4.70111,0.222414,1.47467,1.24631,0.911914,10.6881,2.99526,1.51868,2.09867,3.69267,0.806713,8.25541
1.032,6.35529,15.7684,11.1877,3.76448,3.72237,3.87861,5.98826,5.25124,4.20834,4.50987,3.12397,1.35041,0.592122,3.22502,3.10538,7.60289,8.15105,2.77601,3.2197,2.88547,3.57028,4.93474,3.91247,1.02489,13.7475,7.50111,4.30651,1.07102,1.42254,9.30147,2.96941,2.52591,1.75652,1.55445,1.17344,1.22446,2.30204,2.24824,4.55358,0.217667,1.51271,1.22077,0.778258,10.6469,2.98989,1.49791,2.12669,3.66933,0.899661,8.14246
1.034,6.35967,15.8152,11.1877,3.75857,3.79125,3.89233,6.06187,5.23504,4.1054,4.46915,3.13307,1.30682,0.609333,3.2696,3.08646,7.73233,8.17146,2.78935,3.15128,2.93742,3.57079,4.92718,4.01115,1.04923,14.3828,7.5664,4.39068,1.12744,1.54547,9.28918,2.952,2.46785,1.82056,1.58889,1.18626,1.2217,2.32946,2.20399,4.36675,0.201757,1.54967,1.17195,0.672622,10.6035,2.99107,1.47467,2.15976,3.67904,0.947094,8.08279
1.036,6.41619,15.8256,11.1986,3.76559,3.86012,3.90633,6.10448,5.24157,4.02388,4.41371,3.17171,1.25794,0.623379,3.3063,2.99967,7.90449,8.23074,2.78,3.0964,2.98592,3.5837,4.85908,4.10978,1.07727,14.9663,7.60707,4.42535,1.15015,1.67414,9.23813,2.96068,2.45629,1.87637,1.56145,1.22317,1.21335,2.3441,2.17157,4.19567,0.208738,1.64153,1.15567,0.577714,10.5542,2.99061,1.44833,2.22187,3.6967,0.959483,7.99348
