time,surrogate_000,surrogate_001,surrogate_002,surrogate_003,surrogate_004,surrogate_005,surrogate_006,surrogate_007,surrogate_008,surrogate_009,surrogate_010,surrogate_011,surrogate_012,surrogate_013,surrogate_014,surrogate_015,surrogate_016,surrogate_017,surrogate_018,surrogate_019,surrogate_020,surrogate_021,surrogate_022,surrogate_023,surrogate_024,surrogate_025,surrogate_026,surrogate_027,surrogate_028,surrogate_029,surrogate_030,surrogate_031,surrogate_032,surrogate_033,surrogate_034,surrogate_035,surrogate_036,surrogate_037,surrogate_038,surrogate_039,surrogate_040,surrogate_041,surrogate_042,surrogate_043,surrogate_044,surrogate_045,surrogate_046,surrogate_047,surrogate_048,surrogate_049
1,1.05202,2.89227,3.97131,3.62036,5.7943,3.6419,1.07523,3.60204,3.48645,0.838485,0.161525,3.94588,1.9721,4.47211,1.10454,0.601962,4.20699,2.57452,5.73975,0.648333,0.870535,2.21494,4.09109,2.57221,3.71066,5.15365,2.90504,6.06,0.495056,0.989865,5.24058,2.9282,4.39483,1.09783,1.81727,3.37354,0.940348,5.45635,2.64955,1.07756,1.02955,1.0631,4.55001,1.53375,5.326,2.08795,0.962612,0.302034,5.16156,1.90771
1.002,1.06888,2.85494,3.94916,3.5875,5.94761,3.70136,1.08288,3.46722,3.47313,0.835638,0.181429,3.8437,1.97818,4.52336,1.22242,0.585546,4.13031,2.45047,5.68367,0.681981,0.823298,2.32332,4.10229,2.59267,3.74413,5.1739,2.94761,6.05967,0.499292,0.994444,5.23145,2.88749,4.42639,1.1246,1.84527,3.26509,0.963092,5.44202,2.64464,1.06312,1.08615,1.03913,4.53491,1.6138,5.28267,2.16633,0.975185,0.290706,5.18741,1.90749
1.004,1.0635,2.81357,3.93962,3.60204,6.01592,3.71298,1.0631,3.25837,3.44357,0.82532,0.204885,3.60759,2.00409,4.55146,1.26396,0.558099,4.09775,2.34119,5.635,0.730814,0.805909,2.42719,4.08116,2.56094,3.84515,5.1817,2.98048,6.05637,0.508,1.00854,5.274,2.89659,4.4825,1.19477,1.88438,3.17133,0.96498,5.44968,2.65773,1.06133,1.11284,1.05915,4.55415,1.65506,5.18782,2.23132,0.995277,0.297191,5.23915,1.93232
1.006,1.06326,2.79257,3.95081,3.61002,6.04868,3.69184,1.04701,3.0331,3.33122,0.827158,0.196393,3.48199,2.00607,4.605,1.31997,0.504651,4.0775,2.2484,5.58788,0.737049,0.761803,2.47,4.03207,2.586,3.90742,5.18433,2.96582,6.05945,0.58226,1.03246,5.34498,2.88819,4.4928,1.23626,1.91226,3.02916,0.975185,5.43893,2.70488,1.08846,1.1373,1.064,4.61897,1.72964,5.1818,2.33239,0.986878,0.315806,5.3,1.90809
1.008,1.1,2.77,4.01356,3.61807,6.05747,3.66,1.05867,2.95604,3.22946,0.871967,0.205506,3.37076,2.04374,4.61632,1.35488,0.497625,4.07361,2.14333,5.58264,0.740638,0.691124,2.53,3.91337,2.60227,3.89267,5.18243,2.96427,6.04705,0.659793,1.03913,5.42647,2.90464,4.5106,1.23257,1.92,2.98199,0.956124,5.44688,2.78968,1.128,1.12832,1.09135,4.67272,1.79674,5.13779,2.45199,0.975773,0.343281,5.45807,1.91181
1.01,1.14179,2.77276,4.04424,3.67333,6.06692,3.598,1.056,2.89321,3.02965,0.920839,0.201215,3.32433,2.04067,4.61747,1.37387,0.420029,4.06803,2.04197,5.5551,0.690984,0.639415,2.64684,3.83756,2.59099,3.8784,5.18367,2.99003,6.04648,0.770249,1.09135,5.49326,2.90046,4.56776,1.22993,1.96067,2.93129,0.960525,5.45306,2.88571,1.22329,1.16622,1.119,4.73774,1.88207,5.07797,2.53363,1.00645,0.343011,5.532,1.89783
1.012,1.17632,2.78467,4.07276,3.74569,6.06516,3.4964,1.02253,2.83763,2.95621,0.928882,0.173898,3.34304,2.05479,4.7872,1.40491,0.407191,4.08179,1.96524,5.55626,0.662926,0.614527,2.69161,3.71601,2.58028,3.79669,5.18727,2.97167,6.04758,0.827333,1.14278,5.52025,2.9127,4.57466,1.15783,1.9995,2.90579,0.951081,5.47959,3.12711,1.28659,1.19925,1.12652,4.79043,2.01062,5.03445,2.65023,0.995843,0.354,5.64126,1.89075
1.014,1.21084,2.80566,4.09559,3.88131,6.05945,3.40705,1.04848,2.77955,2.91594,0.958301,0.163181,3.34048,2.05233,4.82489,1.41393,0.393015,4.09193,1.93624,5.5193,0.659508,0.604426,2.77533,3.50175,2.552,3.7271,5.18933,2.96104,6.03446,0.89509,1.20749,5.55855,2.93043,4.56935,1.06133,2.02852,2.88568,0.94,5.52025,3.31829,1.34667,1.2389,1.13701,4.81129,2.23977,5.04343,2.674,0.966845,0.33245,5.7025,1.86753
1.016,1.23308,2.8016,4.08089,3.95973,6.05088,3.30748,1.03733,2.77267,2.92272,0.984788,0.120122,3.44866,2.06228,4.8704,1.44667,0.396151,4.10229,1.90235,5.51558,0.613351,0.599399,2.86293,3.40705,2.49707,3.62059,5.18411,2.99063,6.0268,0.935591,1.23698,5.605,2.96837,4.57811,0.990013,2.0586,2.86378,0.917202,5.49326,3.47799,1.4459,1.2557,1.17747,4.71889,2.37722,5.00925,2.73543,0.978257,0.30923,5.72298,1.87517
1.018,1.26964,2.81254,4.06237,4.03844,6.0681,3.11857,1.03639,2.76066,2.94654,1.01437,0.08,3.53,2.11311,4.90633,1.44839,0.383707,4.14378,1.88207,5.47959,0.59621,0.59747,2.91589,3.24703,2.446,3.56628,5.183,2.99573,5.82998,0.971207,1.28029,5.61292,2.975,4.57957,0.892096,2.12165,2.78947,0.85623,5.47465,3.62836,1.53964,1.2879,1.21085,4.7056,2.44253,4.99923,2.7612,0.966111,0.291744,5.76955,1.87764
